WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,full_sentence,response,rt
S1EEGEOJZB2BS9F2LM3070BA6B2X5M,Fri Oct 03 09:40:15 PDT 2014,"""English""",29,squirrel,animate,plural,indefinite,target,Squirrels Squirrels bury nuts around the forest.,Squirrels bury nuts around the forest.,7040
89GJFS9P65G16KCZDXEJ1TFDI3U7UD,Fri Oct 03 09:40:15 PDT 2014,"""English""",28,television,inanimate,plural,definite,target,The televisions The televisions played the same football game.,The televisions played the same football game.,9185
5I4FK4RI5GYME3LJ6WEYLIKET6288P,Fri Oct 03 09:40:15 PDT 2014,"""English""",25,computer,inanimate,singular,indefinite,target,A computer A computer can be used effectively for writing.,A computer can be used effectively for writing.,8971
H1HYHSFI2KKL5QHBA9T3CD9LNYZ75L,Fri Oct 03 09:40:15 PDT 2014,"""English""",24,pigeon,animate,plural,indefinite,target,Pigeons Pigeons are a typical urban nuisance.,Pigeons are a typical urban nuisance.,8205
ICBDP5KWZ9L2DTNJOWTUOUKDHDFVOX,Fri Oct 03 09:40:15 PDT 2014,"""English""",27,guitar,inanimate,plural,indefinite,target,Guitars Guitars are the most popular instrument of country artists.,Guitars are the most popular instrument of country artists.,11238
316KLDJDZHZIY8XTMNRLPN60RI1T6J,Fri Oct 03 09:40:15 PDT 2014,"""English""",26,skunk,animate,singular,definite,target,The skunk The skunk hurried into the woods.,The skunk hurried into the woods.,10281
MSTMY3A43P9W6NN6MRAH9R19YAD9SK,Fri Oct 03 09:40:15 PDT 2014,"""English""",21,elephant,animate,singular,definite,target,The elephant The elephant ate peanuts using its trunk.,The elephant ate peanuts using its trunk.,10730
XS2Y6P2XXY65BX09DDJYHM2IWK1Y2N,Fri Oct 03 09:40:15 PDT 2014,"""English""",20,fox,animate,plural,definite,target,The foxes The foxes burrowed in their dens.,The foxes burrowed in their dens.,8739
DKO60OCPMJB4R9SBJ1U842450MIXGX,Fri Oct 03 09:40:15 PDT 2014,"""English""",23,camel,animate,plural,definite,target,The camels The camels' humps were small from the famine.,The camels' humps were small from the famine.,13521
05MNV2AQGSJ8AQVAK4QQALBAAJ7HE6,Fri Oct 03 09:40:15 PDT 2014,"""English""",22,cheetah,animate,singular,indefinite,target,A cheetah A cheetah is faster than a lion.,A cheetah is faster than a lion.,6887
9GSV76TZKB53SE92095LB4N316CXH6,Fri Oct 03 09:40:15 PDT 2014,"""English""",100,fence,inanimate,singular,indefinite,judgment,A fence A fence separated the prisoners from the outside world.,1,2991
S8Z0ZF8BNU2R0Z7TSRS0BBSLSJTZH2,Fri Oct 03 09:40:15 PDT 2014,"""English""",6,couch,inanimate,plural,definite,target,The couches The couches were dusty and old.,The couches were dusty and old.,6429
1DP5Z3Y2WKT2SDPKCJJQ0AJJRRTVVR,Fri Oct 03 09:40:15 PDT 2014,"""English""",7,owl,animate,singular,definite,target,The owl The owl sat high on his perch in the tallest tree.,The owl sat high on his perch in the tallest tree.,9192
ISLZI1MC8UQ2E85HJ7UQXOUQCZPU7Z,Fri Oct 03 09:40:15 PDT 2014,"""English""",4,sword,inanimate,singular,indefinite,example,A sword A sword was the primary method of self defense in the dark ages.,A sword was the primary method of self defense in the dark ages.,14731
QS68KK4IIGO985SZA4ALE1QFT3GU7J,Fri Oct 03 09:40:15 PDT 2014,"""English""",5,trumpet,inanimate,plural,indefinite,target,Trumpets Trumpets sounded as the King was coronated.,Trumpets sounded as the King was coronated.,13626
DV1FWKR638N62Y9XXMFZ9NS6H914ES,Fri Oct 03 09:40:15 PDT 2014,"""English""",2,zebra,animate,singular,definite,example,The zebra The zebra looked irritated that he was at the zoo.,The zebra looked irritated that he was at the zoo.,12791
HGZNN6S8GEP5PASE544D9DYM77V58J,Fri Oct 03 09:40:15 PDT 2014,"""English""",3,mouse,animate,plural,definite,example,The mice The mice were especially active at night.,The mice were especially active at night.,9195
JWVT2H7Z533GKIZEMZKHMBARQY0DPF,Fri Oct 03 09:40:15 PDT 2014,"""English""",1,bus,inanimate,plural,indefinite,example,Buses Children got on the buses and went to school.,Children got on the buses and went to school.,11767
VXFEOH9WOS4203UAM3CHP3H6L3GE64,Fri Oct 03 09:40:15 PDT 2014,"""English""",8,kite,inanimate,singular,indefinite,target,A kite A kite is available for use on the beach.,A kite is available for use on the beach.,13155
D8GF84PA2ATEU7JCIHCVMMV3F7UK0S,Fri Oct 03 09:40:15 PDT 2014,"""English""",9,rabbit,animate,singular,definite,target,The rabbit The rabbit scampered through the meadow.,The rabbit scampered through the meadow.,8397
3PIRSAMBRCI3SA694YCW9HERVEX2WP,Fri Oct 03 09:40:15 PDT 2014,"""English""",38,kangaroo,animate,singular,definite,target,The kangaroo The kangaroo kept its tiny baby in its pouch.,The kangaroo kept its tiny baby in its pouch.,8293
XE88JN77YAP9FZKYQRYRSSKTSMC2MH,Fri Oct 03 09:40:15 PDT 2014,"""English""",39,fence,inanimate,singular,indefinite,target,A fence A fence separated the prisoners from the outside world.,A fence separated the prisoners from the outside world.,8671
X4EAVYKCPPBA6W4DCQ2OVRF4ZX1ISJ,Fri Oct 03 09:40:15 PDT 2014,"""English""",36,cat,animate,singular,indefinite,target,A cat A cat lays in the sun and sleeps all day.,A cat lays in the sun and sleeps all day.,7897
H6X30N7WZUG47DH3KWM3AMGOKW3IY2,Fri Oct 03 09:40:15 PDT 2014,"""English""",37,toilet,inanimate,plural,definite,target,The toilets The toilets were flushing incessantly.,The toilets were flushing incessantly.,7607
FKO2VQFI46GX2TOK4YVOSYCBQGMKYW,Fri Oct 03 09:40:15 PDT 2014,"""English""",34,pig,animate,plural,indefinite,target,"Pigs Pigs are, in fact, very clean animals. ","Pigs are, in fact, very clean animals. ",11000
6HO96C94CFBTEEN79C56TRD62ULXBB,Fri Oct 03 09:40:15 PDT 2014,"""English""",35,marble,inanimate,singular,definite,target,The marble The marble countertop was full of thanksgiving dishes.,The marble countertop was full of thanksgiving dishes.,12682
H9RM9IV1UQU66H07H77KMT34FB05OY,Fri Oct 03 09:40:15 PDT 2014,"""English""",32,peacock,animate,singular,indefinite,target,A peacock A peacock showed its regality by fanning its feathers.,A peacock showed its regality by fanning its feathers.,11279
8O8R4CM8T5LY9CBCNVQLCFS56SRQY6,Fri Oct 03 09:40:15 PDT 2014,"""English""",33,football,inanimate,plural,definite,target,The footballs The footballs were bouncing all over the gymnasium.,The footballs were bouncing all over the gymnasium.,9027
ZQTP2Y5295DDASRFZDOKMH657VECOM,Fri Oct 03 09:40:15 PDT 2014,"""English""",30,shark,animate,plural,definite,target,The sharks The sharks circled the boat.,The sharks circled the boat.,7594
LXDPSP05YQEGU26765VA645G46OAD0,Fri Oct 03 09:40:15 PDT 2014,"""English""",31,clock,inanimate,singular,definite,target,The clock The clock ticked very slowly.,The clock ticked very slowly.,7611
TQJTE575O678GYOU11PF2KDW2ZHA7A,Fri Oct 03 09:40:15 PDT 2014,"""English""",89,penguin,animate,singular,indefinite,judgment,A penguin A penguin must venture miles to the ocean to find fish.,5,5503
0HR1PNNJRDP8S8JK5LQM3RKXFJF63B,Fri Oct 03 09:40:15 PDT 2014,"""English""",88,light bulb,inanimate,singular,definite,judgment,The light bulb The light bulb flickered every few minutes.,1,3487
18QZIRTDM9Q77EC25JWL5MW2RTW8I5,Fri Oct 03 09:40:15 PDT 2014,"""English""",83,toilet,inanimate,plural,definite,judgment,The toilets The toilets were flushing incessantly.,1,3788
DDSAL6BL5UL7PW7LSMWMBGUOG9W6LJ,Fri Oct 03 09:40:15 PDT 2014,"""English""",82,trumpet,inanimate,plural,indefinite,judgment,Trumpets Trumpets sounded as the King was coronated.,2,4795
P4PXECIJHP7D39VEHABB84Z97T0M1Y,Fri Oct 03 09:40:15 PDT 2014,"""English""",81,lion,animate,singular,definite,judgment,The lion The lion roared at the people.,1,4912
BGV1P5AZLM6HGZZA3K0OLF62JNAO1R,Fri Oct 03 09:40:15 PDT 2014,"""English""",80,turtle,animate,plural,definite,judgment,The turtles The turtles laid their eggs in the sand.,2,3994
H575SR1PCKMXNR1TVXAEAU2BQCZ6C9,Fri Oct 03 09:40:15 PDT 2014,"""English""",87,peacock,animate,singular,indefinite,judgment,A peacock A peacock showed its regality by fanning its feathers.,2,3507
9CP5R7I3SJTD17OMRYXAHSJXYJMUWE,Fri Oct 03 09:40:15 PDT 2014,"""English""",86,lamp,inanimate,plural,indefinite,judgment,Lamps Lamps are the most common source of interior lighting.,5,2711
J5KAUS7IXFD4YE62S3C6EAAZLOQYOB,Fri Oct 03 09:40:15 PDT 2014,"""English""",85,dolphin,animate,plural,definite,judgment,The dolphins The dolphins were jumping out of the water gleefully.,2,3397
L87N32KFA2PKWZLR6WM8INT49UCYZ8,Fri Oct 03 09:40:15 PDT 2014,"""English""",84,panda,animate,singular,indefinite,judgment,A panda A panda is a black and white bear native to Asia.,5,5174
S6TYS5Y5P2PYYEG68UH9B6EGZ812NL,Fri Oct 03 09:40:15 PDT 2014,"""English""",14,panda,animate,singular,indefinite,target,A panda A panda is a black and white bear native to Asia.,A panda is a black and white bear native to Asia.,11827
DJSQZ2B6XDKFC9TY2NQCKYC518NO3W,Fri Oct 03 09:40:15 PDT 2014,"""English""",15,chair,inanimate,plural,definite,target,The chairs The chairs were full of students.,The chairs were full of students.,15242
8V67H9LBJD9CNOAZ6S98QBBFEQPJIU,Fri Oct 03 09:40:15 PDT 2014,"""English""",16,piano,inanimate,plural,indefinite,target,Pianos Pianos are the primary instruments in churches.,Pianos are the primary instruments in churches.,12647
P427HIYMXSZBX72LEXXPJOIWT5QS2K,Fri Oct 03 09:40:15 PDT 2014,"""English""",17,boat,inanimate,singular,definite,target,The boat The boat skipped across the waves on a windy day.,The boat skipped across the waves on a windy day.,9063
WRQ0MMAZQ6J7K15VUIDB6RKP3JQ4AJ,Fri Oct 03 09:40:15 PDT 2014,"""English""",10,butterfly,animate,plural,indefinite,target,Butterflies Butterflies emerge from their cocoon in summer.,Butterflies emerge from their cocoon in summer.,12028
E69DYXFROZMLTF9HMX3J2GFZ5W6V8O,Fri Oct 03 09:40:15 PDT 2014,"""English""",11,bed,inanimate,plural,definite,target,The beds The beds were soft and comfortable.,The beds were soft and comfortable.,11753
2853VGQLZH79CRQ804LCRN3YEDAHGQ,Fri Oct 03 09:40:15 PDT 2014,"""English""",12,bicycle,inanimate,singular,indefinite,target,A bicycle A bicycle is a convenient mode of transportation in the city.,A bicycle is a convenient mode of transportation in the city.,11120
K2H3LJYMO1AI6SFKVOQ3XZ1L0N59HE,Fri Oct 03 09:40:15 PDT 2014,"""English""",13,towel,inanimate,singular,definite,target,The towel The towel was still wet from yesterday's shower.,The towel was still wet from yesterday's shower.,8363
Z77JRBMYFIS9HFHB8VDLHC85II7H3R,Fri Oct 03 09:40:15 PDT 2014,"""English""",18,tire,inanimate,plural,indefinite,target,Tires Tires carry the load of the vehicle.,Tires carry the load of the vehicle.,8931
TC7K0VQFFR4NDSWBJ6PO0I9QWT1HHW,Fri Oct 03 09:40:15 PDT 2014,"""English""",19,zipper,inanimate,singular,indefinite,target,A zipper A zipper is the most effective closing mechanism on a jacket.,A zipper is the most effective closing mechanism on a jacket.,10957
CR2RRQX79UZA5SXQD6BN05RR1KSQJ3,Fri Oct 03 09:40:15 PDT 2014,"""English""",98,television,inanimate,plural,definite,judgment,The televisions The televisions played the same football game.,1,4259
KGJPNAY6WJSZAIOB30E7AC2CFIKYXE,Fri Oct 03 09:40:15 PDT 2014,"""English""",99,kangaroo,animate,singular,definite,judgment,The kangaroo The kangaroo kept its tiny baby in its pouch.,2,4315
8CC0AHCNGB30BHWW2RY3KJ2R162SUU,Fri Oct 03 09:40:15 PDT 2014,"""English""",94,gorilla,animate,plural,indefinite,judgment,Gorillas Gorillas are the smartest of the primates.,5,4090
5X1I62BBSY6PDYAAD7OBZQP6XD62K5,Fri Oct 03 09:40:15 PDT 2014,"""English""",95,towel,inanimate,singular,definite,judgment,The towel The towel was still wet from yesterday's shower.,1,3142
VH1LENKMHODYPV4LTGMN2N6QNSF20G,Fri Oct 03 09:40:15 PDT 2014,"""English""",96,shark,animate,plural,definite,judgment,The sharks The sharks circled the boat.,2,2975
8IQOJ3BZ9O3GL1BVZLFINFNZGVCXGJ,Fri Oct 03 09:40:15 PDT 2014,"""English""",97,squirrel,animate,plural,indefinite,judgment,Squirrels Squirrels bury nuts around the forest.,5,2667
UUZGY4JL15XTCX84BUKBFVCI8GCFDD,Fri Oct 03 09:40:15 PDT 2014,"""English""",90,camel,animate,plural,definite,judgment,The camels The camels' humps were small from the famine.,1,4117
PPSXW83NRD57I96CM530Q406HD7UHQ,Fri Oct 03 09:40:15 PDT 2014,"""English""",91,owl,animate,singular,definite,judgment,The owl The owl sat high on his perch in the tallest tree.,1,6660
TB72BF2DK3ZBP4KXWUYGLFDPD9C32I,Fri Oct 03 09:40:15 PDT 2014,"""English""",92,car,inanimate,plural,indefinite,judgment,Cars Cars flew by the intersection where she stood.,3,6343
6DNO50EOGDA7069RDVCONLZ19DHAPG,Fri Oct 03 09:40:15 PDT 2014,"""English""",93,shirt,inanimate,singular,indefinite,judgment,A shirt A shirt is required to go into the store.,5,4370
LYJ7CSLUIT2D4LZWIBN5IJCIMP8TJJ,Fri Oct 03 09:41:31 PDT 2014,"""English""",61,fox,animate,plural,indefinite,judgment,Foxes are very crafty. ,5,2591
S5416706TSBEQP1A1JS83UHXVWRUO6,Fri Oct 03 09:41:31 PDT 2014,"""English""",60,computer,inanimate,plural,definite,judgment,The computers started slow. ,2,3762
C8AFSUBIVF9ZU5BFW5IBTI4P4GVSKL,Fri Oct 03 09:41:31 PDT 2014,"""English""",63,cat,animate,singular,indefinite,judgment,A cat likes to meow. ,5,2394
X9LMW7G42XNI35L6F8RM6QHHLF55XV,Fri Oct 03 09:41:31 PDT 2014,"""English""",62,football,inanimate,singular,definite,judgment,The football was oblong. ,5,2733
WHYWT1ETRGPELPY7VIEP5KBIB9P1K2,Fri Oct 03 09:41:31 PDT 2014,"""English""",65,bed,inanimate,plural,indefinite,judgment,Beds are good for sleep. ,5,3247
D7SC050YPAUK3AL1RR9OVNQAVEN350,Fri Oct 03 09:41:31 PDT 2014,"""English""",64,zipper,inanimate,plural,definite,judgment,The zippers were unzipped. ,1,2747
ASZ6UDVEPJWUKSM99EEALFL02FQYPZ,Fri Oct 03 09:41:31 PDT 2014,"""English""",67,rabbit,animate,singular,definite,judgment,The rabbit hopped along the trail. ,1,3894
4BTM5SXRTG8CHZZC2SK4GDN0RLFLVP,Fri Oct 03 09:41:31 PDT 2014,"""English""",66,shirt,inanimate,plural,definite,judgment,The shirts were washed. ,2,3246
XKFTAR7YXUWBOZ1P1UX273BIBWXNJE,Fri Oct 03 09:41:31 PDT 2014,"""English""",69,cheetah,animate,plural,definite,judgment,The cheetahs had spots. ,5,2147
BNUGT8059KF2CEFCYE7RGO7KQOXEAN,Fri Oct 03 09:41:31 PDT 2014,"""English""",68,cow,animate,singular,indefinite,judgment,A cow eats grass. ,5,3982
ZHR3KZH01P5VI9RMGLX9U5MHBY71SP,Fri Oct 03 09:41:31 PDT 2014,"""English""",72,towel,inanimate,singular,definite,judgment,The towel was wet. ,1,3276
04ZVLMUPL1DFJGV53YSUVILOCRF3P9,Fri Oct 03 09:41:31 PDT 2014,"""English""",73,gorilla,animate,plural,indefinite,judgment,Gorillas are aggressive. ,4,2747
WDFOFKIM22CMWT6NX70A8TZ82BDNJ2,Fri Oct 03 09:41:31 PDT 2014,"""English""",70,fence,inanimate,singular,indefinite,judgment,A fence marks territory. ,4,2628
JK20O02YCF6GN6SRSK4Z4702APHTZY,Fri Oct 03 09:41:31 PDT 2014,"""English""",71,piano,inanimate,plural,indefinite,judgment,Pianos are hard to learn. ,5,3123
1SZY45JERH981QSGTR40ZD3R4CX3YP,Fri Oct 03 09:41:31 PDT 2014,"""English""",76,dog,animate,plural,definite,judgment,The dogs were barking. ,2,2661
1PRTPEX5EHST6SNCF0BBDOPW3OUEX6,Fri Oct 03 09:41:31 PDT 2014,"""English""",77,skunk,animate,plural,indefinite,judgment,Skunks stink. ,5,2262
3O6TB1ZRR6YQHFKHA38D9EVKQNEGV8,Fri Oct 03 09:41:31 PDT 2014,"""English""",74,lion,animate,singular,definite,judgment,The lion roared. ,1,4660
M3KIIQ3DW8UYTAAKN292U2D159S5HF,Fri Oct 03 09:41:31 PDT 2014,"""English""",75,dolphin,animate,singular,indefinite,judgment,A dolphin is friendly. ,5,1881
MVGDA9Q54PE6FM5IDTZOLWFEMDL43Q,Fri Oct 03 09:41:31 PDT 2014,"""English""",78,television,inanimate,singular,indefinite,judgment,A television is useless. ,5,3036
DZX3VXNPUP9RO6LJFUV5PNAWR4IQAD,Fri Oct 03 09:41:31 PDT 2014,"""English""",79,guitar,inanimate,plural,definite,judgment,The guitars were tuned. ,1,3115
R5POHEKVUBDGDD8V1GQFSO1VHL8AY5,Fri Oct 03 09:41:31 PDT 2014,"""English""",47,gorilla,animate,plural,indefinite,target,Gorillas are aggressive. ,are aggressive. ,5131
GKSD7M19S0NZSRPN63SQ8RE743DS43,Fri Oct 03 09:41:31 PDT 2014,"""English""",46,car,inanimate,plural,definite,target,The cars were fast. ,were fast. ,3879
TGNJ1TOHDT98NLC05S4BYTS3OMOKZ3,Fri Oct 03 09:41:31 PDT 2014,"""English""",45,elephant,animate,singular,indefinite,target,An elephant has a big nose. ,has a big nose. ,4209
T15YXTY515BLCUU5PPRJ2WDF7LI6OT,Fri Oct 03 09:41:31 PDT 2014,"""English""",44,penguin,animate,plural,definite,target,The penguins were extinct. ,were extinct. ,9043
0IZ05U0OSFOG9AM1YXAIUNWAJRHXMU,Fri Oct 03 09:41:31 PDT 2014,"""English""",43,lion,animate,singular,definite,target,The lion roared. ,roared. ,4036
H624LF9RKSHQ33XO4PX60PRBCFI85D,Fri Oct 03 09:41:31 PDT 2014,"""English""",42,toilet,inanimate,plural,indefinite,target,Toilets are flushed. ,are flushed. ,4738
NHO9WWGYCI0CP2IZLTUGMHTOIN1KU3,Fri Oct 03 09:41:31 PDT 2014,"""English""",41,cat,animate,singular,indefinite,target,A cat likes to meow. ,likes to meow. ,4623
3HI8AFU2GYKQ3UUV2IICDU6JOHTOMJ,Fri Oct 03 09:41:31 PDT 2014,"""English""",40,football,inanimate,singular,definite,target,The football was oblong. ,was oblong. ,4505
XI1OF2XEGJTN7CS732WWPDSCZCKE0Z,Fri Oct 03 09:41:31 PDT 2014,"""English""",49,bed,inanimate,plural,indefinite,target,Beds are good for sleep. ,are good for sleep. ,5046
4O19RI7U7OM2J041MEMNM66FD2RWVS,Fri Oct 03 09:41:31 PDT 2014,"""English""",48,pig,animate,singular,definite,target,The pig was sloppy. ,was sloppy. ,4662
A6T78MOKOPH7ZSH2TKM06AOSSXLHN4,Fri Oct 03 09:41:31 PDT 2014,"""English""",58,pigeon,animate,plural,indefinite,judgment,Pigeons are annoying. ,5,2599
JXQOLAW4T6Q4KFQUEGU3X1XSBPM80N,Fri Oct 03 09:41:31 PDT 2014,"""English""",59,turtle,animate,singular,indefinite,judgment,A turtle hid in its shell.,2,4346
ARO4S3LV809T4RO08KUMW8NK1FVD7C,Fri Oct 03 09:41:31 PDT 2014,"""English""",50,cheetah,animate,plural,definite,target,The cheetahs had spots. ,had spots. ,4722
7LB0G168EIO0O5CIVO3DBL2GFGG3H9,Fri Oct 03 09:41:31 PDT 2014,"""English""",51,kangaroo,animate,singular,definite,target,The kangaroo jumped. ,jumped. ,3537
S2KHREA6KO8B6W5SWWBNB1UHK4QHFF,Fri Oct 03 09:41:31 PDT 2014,"""English""",52,cow,animate,singular,indefinite,target,A cow eats grass. ,eats grass. ,4465
VLXLJHWR2I1SQGEMCLDJZATQH98OBQ,Fri Oct 03 09:41:31 PDT 2014,"""English""",53,squirrel,animate,singular,definite,judgment,The squirrel ate nuts. ,5,5533
LZFA6T3XUKHFYKJRCJR04A1HZBT899,Fri Oct 03 09:41:31 PDT 2014,"""English""",54,camel,animate,plural,definite,judgment,The camels were thirsty. ,2,4118
GN3522YRTHG1PT0SITO8DG66QEN77G,Fri Oct 03 09:41:31 PDT 2014,"""English""",55,toilet,inanimate,plural,indefinite,judgment,Toilets are flushed. ,5,3045
XBP9IN9QJ48IIQ5QW7VI5IQPDQD7QI,Fri Oct 03 09:41:31 PDT 2014,"""English""",56,clock,inanimate,singular,indefinite,judgment,A clock tells time. ,5,2964
GQ34UBBSUED1AI3U83OEEGZAQHNF12,Fri Oct 03 09:41:31 PDT 2014,"""English""",57,chair,inanimate,singular,definite,judgment,The chair was soft. ,4,2623
595510R9CL7SXPBUBUCN44EXEHMSJ5,Fri Oct 03 09:41:31 PDT 2014,"""English""",29,trumpet,inanimate,plural,indefinite,target,Trumpets sound loud. ,sound loud. ,4592
AXQTKM9TQAVAF9119B4E31DA567ULP,Fri Oct 03 09:41:31 PDT 2014,"""English""",28,boat,inanimate,plural,definite,target,The boats were sailing. ,were sailing. ,4324
B10AJU5U8P8VQ5BLTRL1YDSUXTNYF9,Fri Oct 03 09:41:31 PDT 2014,"""English""",25,lamp,inanimate,singular,definite,target,The lamp was on. ,was on. ,3357
S32TWSZJLMV7CB5GEDK5OADTSO3L7E,Fri Oct 03 09:41:31 PDT 2014,"""English""",24,panda,animate,plural,indefinite,target,Pandas are black and white. ,are black and white. ,5673
BLLMIO0GWQ4C75K8C0D59CMDH8XBPO,Fri Oct 03 09:41:31 PDT 2014,"""English""",27,piano,inanimate,plural,indefinite,target,Pianos are hard to learn. ,are hard to learn. ,5217
4WFH8OIS17B22A21GCMEA4OFLBPSXI,Fri Oct 03 09:41:31 PDT 2014,"""English""",26,clock,inanimate,singular,indefinite,target,A clock tells time. ,tells time. ,3723
9M60BEYSF7KJJKRH932IKEIG9ULH0T,Fri Oct 03 09:41:31 PDT 2014,"""English""",21,kite,inanimate,singular,indefinite,target,A kite flies high. ,flies high. ,4044
SBFDZWYQNK3X5QNIPL01M97T23JNQT,Fri Oct 03 09:41:31 PDT 2014,"""English""",20,camel,animate,plural,definite,target,The camels were thirsty. ,were thirsty. ,6383
IEVBZ9ANMXNB3UONZYC8UYHDTD9PWE,Fri Oct 03 09:41:31 PDT 2014,"""English""",23,dog,animate,plural,definite,target,The dogs were barking. ,were barking. ,5081
NGH54VHB16DFYM7U0059N9CE8LK8CO,Fri Oct 03 09:41:31 PDT 2014,"""English""",22,chair,inanimate,singular,definite,target,The chair was soft. ,was soft. ,3395
