WorkerId,SubmitTime,Answer 21,Answer 22,question_number,subject,animacy,number,definiteness,type,image,sentence,response,rt
2DL3RNU4YN39Q159OOR4IVB5EL6OXF,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",7,elephant,animate,plural,definite,target,match,The elephants have long trunks.,5,7090
G114RHXOSYYDZIBEZ4SSPO63RC5GT1,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,3990
LG1O6PXJ1SIN21682B2OAZBMZ7EEAI,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",5,pig,animate,singular,definite,target,match,The pig sleeps in the mud.,2,7154
E0OV8TX2RG0I6VL3RXDB71K533YGOH,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,6951
7YKSEM33FND7BKVWOANFJRMPQTMEO6,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",3,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5313
9L23WIZM3LSQSJALV17KBFNOSF2ZWW,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,18214
8A60URXZQMTO2Z5TRLII5Z7RCBPNFA,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",8,squirrel,animate,plural,indefinite,target,match,Squirrels keep stealing the bird seed from the feeders. ,1,5433
XNPKSJQMVYCB1JYOWBX278AHNBXMZF,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",9,bear,animate,singular,indefinite,target,mismatch,A bear looks for food in garbage cans.,4,6131
8YVMJ7CZSJAES7CC7XVHVO6TIYNVG1,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",14,cheetah,animate,plural,definite,target,mismatch,The cheetahs enjoy the kill,5,3399
W1APQYG7AMVCC014AAPZ7OZNWVTRZE,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",15,chair,inanimate,plural,indefinite,target,match,Chairs are needed for the cafeteria.,5,7415
X62OFCN183JX1OKFKM3UVO58PI4IFL,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",16,cow,animate,singular,definite,target,match,The cow eats grass.,2,4366
AGXXROVVLNZWKNOLI8VKGFEF9JG4GW,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",17,shirt,inanimate,singular,indefinite,target,match,A shirt needs to be ironed. ,2,4117
841BORLS771LLFZBOXJPVVTN9A8BZB,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",10,kite,inanimate,plural,indefinite,target,mismatch,Kites Soared above,1,8059
WWVJ8UR0PCQ3FKP7Q7U7M0VCI39BOO,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",11,lion,animate,singular,definite,target,mismatch,The lion stalks its prey.,5,3726
JE4AHIWWX2LO07DMZ3ILLTY51IGFRV,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",12,piano,inanimate,plural,definite,target,match,The pianos are hard to play.,5,3614
4TGWABAPSW7AKOLCD1KBMNLG9LUAGH,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",13,lamp,inanimate,singular,indefinite,target,mismatch,A lamp gives a soft glow.,4,6899
CFTNG5A9PI3YCJGMJ234K5CCWRI4N9,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",18,bed,inanimate,plural,indefinite,target,mismatch,Beds were slept in,2,10610
KH3A0U0FZPUOQSF5OSWC7FIKZ7SC71,Mon Jan 19 15:48:59 PST 2015,"""English""","""""",19,camel,animate,singular,definite,target,mismatch,The camel is in the desert.,2,4375
GJUC9L143BDDKL1SLUSFL92LQB3XYE,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",20,knife,inanimate,plural,indefinite,target,mismatch,Knives cut the vegetables smoothly,2,8517
V4F9TZVRPHOWK4GOD6JKK0BZYRAYE1,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",6,panda,animate,singular,definite,target,mismatch,The panda is black and white,5,6808
RTFXGMQR6HXL3L2OFQ5RKJ464PNBB0,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",7,camel,animate,singular,indefinite,target,mismatch,A camel is not thirsty.,2,6961
8TVFFY9U3CQL6BTUV3SCOD4HDJQDRL,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",4,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5739
Z74JVYJTB74FAQPNPCSLV7Z31SRLDB,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",5,cow,animate,plural,definite,target,mismatch,The cows provide milk and meat.,5,10231
GB4XBTBRDLYLED3YDD6PWMIDVSSXN0,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,13735
67S72MC1RWGPGBI8PJV6XVSQ187Y5L,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",3,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,8854
Q9GMP6Q6S79VE42TMLFNDDBEHFQJN7,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,12352
A8UOCSXLTXB3STEA5SD7EMFA1TVJZ1,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",8,shirt,inanimate,plural,indefinite,target,match,"Shirts were made cheaply, but were low quality.",1,11256
FYAMEBPJKV9QJBM112PY6P171PV89A,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",9,elephant,animate,singular,indefinite,target,match,An elephant is afraid of a mouse.,1,7693
91ZLNP6C2NZPB6T8RS8M7GBEU8VY3U,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",14,cheetah,animate,plural,indefinite,target,match,Cheetahs ran quickly through the wild,2,8216
8C1B4DYDMT9D8DSTNEJ2XCYAY7L4I1,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",15,television,inanimate,singular,indefinite,target,match,A television hums when it is turned on.,2,5978
V4BIVWXM854U08JFP8VB5BNLRD0OET,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",16,shark,animate,plural,definite,target,match,The sharks are vicious.,2,6538
59IPTH30OYOVNL4454CIFSLVU6OK0A,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",17,skunk,animate,singular,definite,target,match,The skunk is smelly,2,12539
D8ND464KKXEXR2QKE3I36AAX6LV9IX,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",10,light bulb,inanimate,plural,definite,target,mismatch,The light bulbs are expensive.,4,9954
4TWXC77UE7WAL9IN4DN9QAFJA197Q4,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",11,fox,animate,singular,definite,target,match,The fox is sly.,2,8742
1FTU9ZY63YFVIWTK3S1YS43ADB07XG,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",12,bicycle,inanimate,plural,indefinite,target,mismatch,Bicycles can be seen on the roadway.,5,5784
14KQP05VGUIK73JT0THXZ3SFR9E0JP,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",13,bear,animate,singular,definite,target,mismatch,The bear tries to catch salmon.,4,5245
NNXDZ4I9V8YNHEWAKA4S1M3048U55M,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",18,lion,animate,singular,indefinite,target,mismatch,A lion roars loudly.,4,4708
PYFJIWYCLH9M2I0PTMFMDWIGCMEIDK,Mon Jan 19 15:49:08 PST 2015,"""English""","""""",19,dolphin,animate,plural,definite,target,match,The dolphins always travel together.,4,7860
XHPUKVK7NCCP539OTESSIMO43ZACB9,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",20,gorilla,animate,plural,indefinite,target,mismatch,Gorillas swing in trees.,2,6607
43SBWCKILIQD1CT5IBJWMXNI8BA0N2,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",6,knife,inanimate,singular,indefinite,target,mismatch,A knife is sharp.,5,4237
2M2591QOUGX03HEGZJ4GEM3ZY8GE81,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",7,dolphin,animate,singular,definite,target,match,The dolphin can swim.,5,15039
JUCUVPGKILS09NV946PE4V91I145WQ,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",4,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,16354
RDC66JDO7N4HGN7RKC2SSKEQJHX4ML,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",5,panda,animate,plural,definite,target,match,The pandas are fun to watch.,2,46986
S88JBBZUBUF00H9QAKU27GN7Y4H0V3,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",2,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,5503
2GU48ZEI6PDQ8B6IAEIZ47M3FWFVC3,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",3,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,4982
TI4FOESABXOF2HMFXS1PBGZ2W0E0RN,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",1,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,9999
LINWSHFBL9ZT0LEJQSANPDJMPJMR99,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",8,car,inanimate,plural,indefinite,target,match,Cars moved noisily in the night.,4,5566
4HX5H5KQBH39D8XSYQBZCYDSPFQ7PV,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",9,pigeon,animate,singular,indefinite,target,match,A pigeon lives in the city,4,7863
GRMG13K0SY3O8OKJ8258T5K9D73P8K,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",14,kangaroo,animate,plural,definite,target,mismatch,The kangaroos jump a lot,4,6055
46SUL9YT91W0B446ECQFCS2Z4TNJX3,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",15,zipper,inanimate,singular,indefinite,target,mismatch,A zipper closes the jacket.,4,4174
93GVX9FB9UFHGRGY1F6T6YRKU1O5ZA,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",16,lion,animate,plural,indefinite,target,match,Lions proweled the lands.,2,6479
KMJFRZ6WZV9G931TD82MX67C9L9XOM,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",17,turtle,animate,singular,definite,target,mismatch,The turtle swims in the ocean.,2,5073
748OZZQZOAXDZJ1X1HUOPUWHNLBS9T,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",10,owl,animate,singular,definite,target,mismatch,The owl hoots at night.,3,4487
23FI8MQFLWQ9ED76NW1OVIMLRNURGX,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",11,towel,inanimate,plural,indefinite,target,mismatch,Towels are clean.,2,3551
2C678WJ8PSTFC6LG4Q4VQE0SGKUITM,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",12,skunk,animate,plural,definite,target,mismatch,The skunks sometimes stink,4,4903
FA5PLNWOPE8BDBTKW3J4DKC6RQZ7IA,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",13,piano,inanimate,singular,definite,target,match,The piano sounds beautiful.,2,2831
L0IRFT4T1MABDG8HVW6RYICIJLP3TS,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",18,cow,animate,singular,indefinite,target,match,A cow chews its cud.,1,11998
ERAX3MEZOF7HTU1MBKWPHM6D0L50J2,Mon Jan 19 15:49:42 PST 2015,"""English""","""Thanks for letting me participate!""",19,bear,animate,plural,definite,target,match,The bears hibernated for the winter.,2,3512
C747J7BXTQHH76X7CYSAFQQ4495YNL,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",20,bicycle,inanimate,plural,indefinite,target,match,Bicycles can be seen on the roadway.,1,9018
TQ7I890BUZR3IDQQNMS4EFI9L1T9G3,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",6,camel,animate,singular,indefinite,target,match,A camel is not thirsty.,1,11899
E626BF5YD6NBIILYZMIX28CMD0XE6L,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",7,dolphin,animate,plural,definite,target,mismatch,The dolphins always travel together.,5,9365
POGK6V6XSETTG5HQ3PUDZIJTGDEXVS,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",4,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,9052
9BXR2FPSP4RVTQ8P6W3WMKSJY5YWGC,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",5,fox,animate,singular,definite,target,mismatch,The fox is sly.,5,16605
K27LHJ9HXP713L8YLW5FJ542ZHUQ8N,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",2,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,10001
XZYP1UOF0NOB8NSG3ZDCHDW8N1MOXC,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",3,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,10697
FQ9TOJKEYZM7RKUCBL7HTX88FM6D2B,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",1,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,1,19136
0X3NE345I6QYVGUTWD2MME9J0QVWSM,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",8,cheetah,animate,plural,indefinite,target,mismatch,Cheetahs ran quickly through the wild,5,9550
1D4MFIS451D0PM5L38AW14ODA8Y3PL,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",9,cow,animate,plural,definite,target,match,The cows provide milk and meat.,5,7199
4068MDNXCJTBM2J2MOF4EPCBMEBB2G,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",14,light bulb,inanimate,plural,definite,target,match,The light bulbs are expensive.,1,16696
LNM29UW26IOXLAJBCA7T20LUGMG34Z,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",15,lion,animate,singular,indefinite,target,match,A lion roars loudly.,4,8272
HPBBJGW11NHDDT21EOG7DCQJN8YBKC,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",16,shirt,inanimate,plural,indefinite,target,mismatch,"Shirts were made cheaply, but were low quality.",1,19247
9BNVNLHJ7OHPBPC2APTCWEPXUIOHF9,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",17,panda,animate,singular,definite,target,match,The panda is black and white,5,9815
BULUNALBMRD1O6UPPWTXRRX1FQE7BA,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",10,television,inanimate,singular,indefinite,target,mismatch,A television hums when it is turned on.,2,21066
T02GD9FK4KJFC0HOT584G7Q17KXIWD,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",11,skunk,animate,singular,definite,target,mismatch,The skunk is smelly,5,5951
A7172DIPXFOBSBGZOYQFJG387TPQ0L,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",12,knife,inanimate,plural,indefinite,target,match,Knives cut the vegetables smoothly,2,13049
6VN5E8AU8U73H0KWUNN8M0IEKBWWCL,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",13,bear,animate,singular,definite,target,match,The bear tries to catch salmon.,1,10984
MULJVW6896X66I3RVPGYZ5AEK3A3TB,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",18,shark,animate,plural,definite,target,mismatch,The sharks are vicious.,5,15969
IXC7H5QMF0BGKRYWX1NI1J4R5ILNYF,Mon Jan 19 15:50:47 PST 2015,"""English""","""""",19,elephant,animate,singular,indefinite,target,mismatch,An elephant is afraid of a mouse.,2,20130
G623C1EQVRM70UOK6TL41SZZJY0OLB,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",20,bicycle,inanimate,plural,indefinite,target,match,Bicycles can be seen on the roadway.,2,4902
7FREYDF04QC1ESUMIL2NQI0R5BHSNQ,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",6,elephant,animate,singular,indefinite,target,mismatch,An elephant is afraid of a mouse.,4,5361
YLAQS66SH03E63KYX3AHBLSJLT10MD,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",7,knife,inanimate,plural,indefinite,target,match,Knives cut the vegetables smoothly,2,51140
J8DVK6K51M0HX9JMGYXN5J8J1EV2I4,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,2,3700
4SPZ0ZQGHKCCAS9SY71IUSO89O7GAL,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",5,fox,animate,singular,definite,target,mismatch,The fox is sly.,2,48538
MIG5R4UCESUUDLAFC82QAPT1LM9I3Z,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",2,zebra,animate,singular,definite,example,match,The zebra is not extinct.,5,3978
4J597F607TK4JLRLAWCLYB76VTA463,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",3,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,5,15915
EIHE1Y3IM329K1SVM8DDY12RM7IYTF,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",1,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,1,7388
MWSZJTG1043JITX49JKR0Y75MN2YFU,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",8,cow,animate,plural,definite,target,match,The cows provide milk and meat.,4,21770
RXD7AX5JI9UP7JCB7KK8AJE0GYRH6I,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",9,television,inanimate,singular,indefinite,target,mismatch,A television hums when it is turned on.,4,9072
SYA4NYXG6TM5HN03OQ4YWSDDLQ8N24,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",14,shirt,inanimate,plural,indefinite,target,mismatch,"Shirts were made cheaply, but were low quality.",3,3082
MIBBDWKXK3Y0NHI4XVMPAPX13DZGK8,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",15,dolphin,animate,plural,definite,target,mismatch,The dolphins always travel together.,3,6090
7E6ZZ2DCJOBBAIC0FPQNO9H7XJQO3D,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",16,skunk,animate,singular,definite,target,mismatch,The skunk is smelly,2,3985
DWRM7SY08T7OIOBCPR0B6XANMI2OPZ,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",17,light bulb,inanimate,plural,definite,target,match,The light bulbs are expensive.,3,15039
B2KT6CDKLDLMNQ689CABLCLQGIF1OR,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",10,shark,animate,plural,definite,target,mismatch,The sharks are vicious.,4,7977
4ZG3CT2YQZ5N1JZMU7I8QMHHXHFJVT,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",11,cheetah,animate,plural,indefinite,target,mismatch,Cheetahs ran quickly through the wild,4,16988
2UWH1I7RTE7H1EVSMYVROUTW9L5PVI,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",12,bear,animate,singular,definite,target,match,The bear tries to catch salmon.,4,39962
FH9A1E5EENTH5SFJ0KPPXJE2YIOIFN,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",13,lion,animate,singular,indefinite,target,match,A lion roars loudly.,2,72082
BH4PJH2LYJ0C9TVT0YZTP0PKKYAARP,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",18,panda,animate,singular,definite,target,match,The panda is black and white,2,64845
YGQ8DNFMF7LGJ1OLXIBLULLU0DYZ3H,Mon Jan 19 15:52:58 PST 2015,"""English""","""""",19,camel,animate,singular,indefinite,target,match,A camel is not thirsty.,3,5855
X3LUMI2OLIX0B2VD12XX21DZG6EQLL,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",20,clock,inanimate,singular,indefinite,target,mismatch,A clock is well needed.,5,1485
E5OXEQUFBOALHBXQITUK36ZQ40MZAK,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",6,television,inanimate,plural,indefinite,target,match,Televisions are on sale.,4,5831
LY680W5NDMQRGHR4JYVVIPFLMUZF3Q,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",7,zipper,inanimate,singular,definite,target,match,The zipper fastens clothing.,4,1991
QHGT9TDWAANLZLICHPP5WZRWNF9UTZ,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",4,bus,inanimate,plural,definite,example,match,The buses were blocking traffic.,4,3450
XU0EK77W6914KXCCO6RVBO7SZ6K5MW,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",5,kangaroo,animate,singular,indefinite,target,match,A kangaroo jumps around.,2,3264
WA30V3N49BISKUTOAD2S0X75M15XMG,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",2,mouse,animate,singular,indefinite,example,match,A mouse lives in my house.,2,2372
DRQGL0SD9HBSAS5VYSGGCNSC1DGB41,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",3,sword,inanimate,plural,indefinite,example,match,Swords are weapons.,4,3792
8J7K7HC2K3S1WEVU0VV2N1E721EX15,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",1,zebra,animate,singular,definite,example,match,The zebra is not extinct.,4,3985
86FI0D5I5AH8ZQ057REU1QT004JIOP,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",8,dog,animate,plural,definite,target,match,The dogs like to chase cats,4,5962
1MZYBD02C7ZUYC937UYFA7QJLPQDHU,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",9,cat,animate,singular,definite,target,mismatch,The cat purrs when it is content.,4,53561
Z99OH247QWZINI2OGOMYGB96ZS5QH5,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",14,pigeon,animate,plural,indefinite,target,mismatch,Pigeons eat bread in the park.,5,3595
G5BTLAZMC3DB23WY5RTDN9ABFFBICB,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",15,turtle,animate,plural,definite,target,match,The turtles are well-liked by some.,4,2005
ONR5O2SR376R568YM0QWTNYEJ9HCEG,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",16,owl,animate,singular,indefinite,target,mismatch,An owl is awake at night,5,2058
CR87LGVPTFJRG4U4KE1QVPYN72ZWGE,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",17,lion,animate,plural,definite,target,mismatch,The lions roar.,4,1685
0DAY087UDXYH9CRXXYZJZDGK3AELOU,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",10,toilet,inanimate,singular,indefinite,target,match,A toilet is in the bathroom.,5,3095
JTPW4ERBICUSGF3QRY8SHQFNQ3CFRL,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",11,cow,animate,plural,indefinite,target,match,Cows were everywhere in the country.,4,3096
DM78S70I7YVT4029ILB8AA4X0LWM4T,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",12,camel,animate,plural,definite,target,mismatch,The camels don't need as much water.,5,1934
H8OTFEMCGJCTIC2JJFYQ3035AKNG0U,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",13,peacock,animate,singular,definite,target,mismatch,The peacock has beautiful feathers.,4,1542
0VTNUL00DACQR6XIZZJ9KR2R5X66CI,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",18,gorilla,animate,singular,definite,target,match,The gorilla beats his chest.,5,1760
WNISTUQQOQQZ2TYI4GOY2KREFNU3NC,Mon Jan 19 15:53:25 PST 2015,"""english""","""""",19,boat,inanimate,plural,indefinite,target,mismatch,Boats sailed through the bay.,3,2195
AGI3WYAZOQ4XRGP75P6QBTDKG8V9DM,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",20,chair,inanimate,plural,indefinite,target,match,Chairs are needed for the cafeteria.,4,28728
7CFCPV76PNHRX7HDO1BU3R579IEY9G,Mon Jan 19 15:54:41 PST 2015,"""English""","""""",6,knife,inanimate,plural,definite,target,mismatch,The knives are very sharp.,2,18600
