WorkerId,SubmitTime,Answer 101,question_number,subject,animacy,number,definiteness,type,image,full_sentence,response,rt
PZUOI16ZN30YQWWVQERB0DRTY6LMWB,Tue Nov 04 07:29:54 PST 2014,"""English""",27,boat,inanimate,plural,indefinite,target,mismatch,Boats are afloat at the dock.,are afloat at the dock.,4718
12OJWFNMJKWMNZ2E9YJ3NZSJKQSHKW,Tue Nov 04 07:29:54 PST 2014,"""English""",26,cheetah,animate,singular,definite,target,mismatch,The cheetah raced to capture its prey.,raced to capture its prey.,6172
9FLJCE9PUZZZQYV6C18PVESOHMCLT7,Tue Nov 04 07:29:54 PST 2014,"""English""",21,chair,inanimate,singular,indefinite,target,mismatch,A chair is needed in this room.,is needed in this room.,8995
2TV4MFZSDXSXG6M2C2426F0MILBC7I,Tue Nov 04 07:29:54 PST 2014,"""English""",20,squirrel,animate,plural,definite,target,mismatch,The squirrels got ready for winter.,got ready for winter.,5335
VZE92608OU9PB1QPGCJD9Z8BFXM3MI,Tue Nov 04 07:29:54 PST 2014,"""English""",23,light bulb,inanimate,plural,definite,target,match,The light bulbs are energy efficient.,are energy efficient.,7730
VC5VG4N0LR57P6SSYZ58TR38KKLT5M,Tue Nov 04 07:29:54 PST 2014,"""English""",22,elephant,animate,plural,indefinite,target,mismatch,Elephants never forget.,never forget.,4953
TJKWB2AA3LZETPEDPHC0DVHJMSR25T,Tue Nov 04 07:29:54 PST 2014,"""English""",100,couch,inanimate,plural,definite,judgment,match,The couches are on the street waiting to be picked up.,1,2616
YAF05XAGJLK4CJ0YBZ5LEJX9C5A0VG,Tue Nov 04 07:29:54 PST 2014,"""English""",6,bed,inanimate,plural,indefinite,target,match,Beds are used by humans for love making.,are used by humans for love making.,9331
SF1NBBW0IK4BAJ794V87XRJ1I7FHS4,Tue Nov 04 07:29:54 PST 2014,"""English""",7,owl,animate,singular,indefinite,target,match,An owl spies a mouse in the night.,spies a mouse in the night.,11378
BZQSOJKD1QHGM4D58SIWWKEANDB9EZ,Tue Nov 04 07:29:54 PST 2014,"""English""",4,mouse,animate,plural,indefinite,example,mismatch,Mice are used in experiments.,are used in experiments.,5350
DYMKUSQM21MTAFPVQ368127B9WJHT3,Tue Nov 04 07:29:54 PST 2014,"""English""",5,television,inanimate,plural,definite,target,match,The televisions are on sale this Thursday.,are on sale this Thursday.,8490
LIVLY775VSMR83LZZY9OXD3IIXJQP4,Tue Nov 04 07:29:54 PST 2014,"""English""",2,zebra,animate,singular,definite,example,mismatch,The zebra grazed in the savannah.,grazed in the savannah.,8072
F064CJVO9G2QBHNWWAIUOE3E0IYM7X,Tue Nov 04 07:29:54 PST 2014,"""English""",3,bus,inanimate,singular,indefinite,example,match,A bus is picking up passengers.,is picking up passengers.,7382
UGAP9813D0JAXDNX7WH78DHMLBJVB7,Tue Nov 04 07:29:54 PST 2014,"""English""",1,sword,inanimate,plural,definite,example,match,The swords are falling from the sky.,are falling from the sky.,8150
PTT5UOSCXTHTT0GBKIICAM39APGBVT,Tue Nov 04 07:29:54 PST 2014,"""English""",8,peacock,animate,singular,definite,target,mismatch,The peacock tried to win over a mate.,tried to win over a mate.,7218
UB1DR8R87GBJTCR2W92YB7J7P917WP,Tue Nov 04 07:29:54 PST 2014,"""English""",9,cat,animate,plural,definite,target,mismatch,The cats meowed for food.,meowed for food.,5740
PKMA8IJ6JQTU4VU0AKABSOMFYET3IU,Tue Nov 04 07:29:54 PST 2014,"""English""",38,towel,inanimate,singular,indefinite,target,mismatch,A towel dried on a rack.,dried on a rack.,4604
VS0I5BM9FP525BX9RNXCOZWZZVO6O9,Tue Nov 04 07:29:54 PST 2014,"""English""",39,skunk,animate,singular,definite,target,match,The skunk sprayed me.,sprayed me.,3288
D00C220Z53D6OQ1NFSUIZMJOLSYXEN,Tue Nov 04 07:29:54 PST 2014,"""English""",36,camel,animate,singular,indefinite,target,mismatch,A camel is good at preserving its water.,is good at preserving its water.,5677
GYR8GTXG9P9W1MIYL5MEFXAUZ07333,Tue Nov 04 07:29:54 PST 2014,"""English""",37,trumpet,inanimate,plural,definite,target,mismatch,The trumpets blared in honor of the statesman.,blared in honor of the statesman.,6951
LZWTRH4YO67J35RQXM8DUWAGV3PRZ8,Tue Nov 04 07:29:54 PST 2014,"""English""",34,guitar,inanimate,plural,indefinite,target,match,Guitars are the greatest instrument ever invented.,are the greatest instrument ever invented.,10906
HQSYIEK2P3GU9ERFVMELNOBDKT8P14,Tue Nov 04 07:29:54 PST 2014,"""English""",35,rabbit,animate,plural,definite,target,match,The rabbits reproduce quickly.,reproduce quickly.,4232
SZP59USBIHEVBBS8CE1OIARGIS895B,Tue Nov 04 07:29:54 PST 2014,"""English""",32,football,inanimate,plural,indefinite,target,mismatch,Footballs are in storage at the school gym.,are in storage at the school gym.,9799
CP3Q4XWWR6WGJ6NN78VSHEBP8O8XWW,Tue Nov 04 07:29:54 PST 2014,"""English""",33,fox,animate,singular,definite,target,match,The fox ran into a hole.,ran into a hole.,6235
OU4906IWLWTWMBKL2KNNHX4BSE7Q8Z,Tue Nov 04 07:29:54 PST 2014,"""English""",30,bear,animate,singular,indefinite,target,mismatch,A bear is wandering in the woods.,is wandering in the woods.,6586
KUR35D1ZD7S93LSQPIBCM4IE31CE5P,Tue Nov 04 07:29:54 PST 2014,"""English""",31,zipper,inanimate,singular,definite,target,match,The zipper got stuck on the fabric.,got stuck on the fabric.,5942
85MJ4V0276HTJ1HOW70S8TS5GDIG99,Tue Nov 04 07:29:54 PST 2014,"""English""",89,shark,animate,plural,indefinite,judgment,match,Sharks are not as dangerous as we make them out to be.,5,2175
HPBF0STP3J3SK0IUMIDS3SBBXKTRUC,Tue Nov 04 07:29:54 PST 2014,"""English""",88,marble,inanimate,singular,indefinite,judgment,match,A marble rolls across the floor.,1,2336
95TIS5KKO4A4YAS04P8Y2ZWSVNUU2G,Tue Nov 04 07:29:54 PST 2014,"""English""",83,penguin,animate,plural,indefinite,judgment,match,Penguins are fascinating creatures.,5,2253
6WNV3LYB4M7ANIMA9JDEN6BV18LHPG,Tue Nov 04 07:29:54 PST 2014,"""English""",82,fox,animate,singular,definite,judgment,match,The fox ran into a hole.,1,1864
JCZCD8T9SK3RBAVUTL15IN2MHSE6OO,Tue Nov 04 07:29:54 PST 2014,"""English""",81,bicycle,inanimate,singular,indefinite,judgment,match,A bicycle is a good way to stay fit.,4,2521
IA1TKKQ33BU6NBWPWJY46Q7M5JYAON,Tue Nov 04 07:29:54 PST 2014,"""English""",80,dolphin,animate,singular,definite,judgment,match,The dolphin splashed the trainer.,1,2087
1PCLI0SWCJ2S9GCPTGLK94VJC75SQX,Tue Nov 04 07:29:54 PST 2014,"""English""",87,fence,inanimate,plural,definite,judgment,mismatch,The fences held in the chickens.,1,2677
JB2PE3BVOHW92RSRUA3FOV3NAWX8K4,Tue Nov 04 07:29:54 PST 2014,"""English""",86,tire,inanimate,singular,definite,judgment,mismatch,The tire is on sale.,1,2170
8C3M0M6V42HDZF82P7UVBZF3IORP6W,Tue Nov 04 07:29:54 PST 2014,"""English""",85,boat,inanimate,plural,indefinite,judgment,mismatch,Boats are afloat at the dock.,1,2361
W7NGKAUP9GSXUSQ8NURLQ7P7MIQ0IT,Tue Nov 04 07:29:54 PST 2014,"""English""",84,toilet,inanimate,plural,definite,judgment,mismatch,The toilets are functional.,1,2235
I2WLHT8KGV58Z5606WAOAA2CQOA3P6,Tue Nov 04 07:29:54 PST 2014,"""English""",14,knife,inanimate,singular,definite,target,mismatch,The knife was in the kitchen.,was in the kitchen.,6880
3Q499YMZMWPMI8NU2J6LCN1DXULBIL,Tue Nov 04 07:29:54 PST 2014,"""English""",15,pigeon,animate,plural,definite,target,match,The pigeons flew on top of the building.,flew on top of the building.,6209
RO17ULS4G00WBZ3IPNOBB6CJ5H3VKW,Tue Nov 04 07:29:54 PST 2014,"""English""",16,kangaroo,animate,plural,indefinite,target,match,Kangaroos interrupt traffic.,interrupt traffic.,11309
3KWC279APLGTN61D3IL4SXH22M78GG,Tue Nov 04 07:29:54 PST 2014,"""English""",17,kite,inanimate,singular,definite,target,match,The kite flew in the sky.,flew in the sky.,6329
9V60MF7ZXE4JV3IJV4MKKGCAYZ5M22,Tue Nov 04 07:29:54 PST 2014,"""English""",10,marble,inanimate,singular,indefinite,target,match,A marble rolls across the floor.,rolls across the floor.,5647
HV0P67YUJSHIHYB2U6I0P4IOFXLL8O,Tue Nov 04 07:29:54 PST 2014,"""English""",11,computer,inanimate,singular,definite,target,match,The computer has Windows XP installed on it.,has Windows XP installed on it.,6811
H30R4T1LGQZRTKYG0SCCISS7ECZVFE,Tue Nov 04 07:29:54 PST 2014,"""English""",12,shark,animate,plural,indefinite,target,match,Sharks are not as dangerous as we make them out to be.,are not as dangerous as we make them out to be.,7939
240C1FG99YSWFL5VN4GJD1YAJF1NHG,Tue Nov 04 07:29:54 PST 2014,"""English""",13,lion,animate,singular,indefinite,target,match,A lion has a peaceful side.,has a peaceful side.,11128
JO7WHO2R0BX13WH6N03ORUL5K16S1T,Tue Nov 04 07:29:54 PST 2014,"""English""",18,panda,animate,singular,indefinite,target,mismatch,A panda sat down at the zoo.,sat down at the zoo.,7901
EQM0ITU98VDH0C4V1AR2XTEZYA1RAT,Tue Nov 04 07:29:54 PST 2014,"""English""",19,shirt,inanimate,plural,indefinite,target,mismatch,Shirts are on sale at the thrift store.,are on sale at the thrift store.,7329
3X79QNVVPOYG7B2EXL2TKX7DSWY1CC,Tue Nov 04 07:29:54 PST 2014,"""English""",98,cheetah,animate,singular,definite,judgment,mismatch,The cheetah raced to capture its prey.,1,2842
HADQAI67FL8ONSWM1ZDOWJKKU2FN3C,Tue Nov 04 07:29:54 PST 2014,"""English""",99,panda,animate,singular,indefinite,judgment,mismatch,A panda sat down at the zoo.,1,2694
FWNDM9VUXMKK5LAAJ9HZCGERH0O4H2,Tue Nov 04 07:29:54 PST 2014,"""English""",94,light bulb,inanimate,plural,definite,judgment,match,The light bulbs are energy efficient.,2,5306
C6JWRGPPADHWDWR7YWR0PK1AUHWSIC,Tue Nov 04 07:29:54 PST 2014,"""English""",95,skunk,animate,singular,definite,judgment,match,The skunk sprayed me.,1,2244
AIOCXTG4CW39NFMQAUTN32I888U0XV,Tue Nov 04 07:29:54 PST 2014,"""English""",96,camel,animate,singular,indefinite,judgment,mismatch,A camel is good at preserving its water.,5,3186
CG6ANIK19X48OHWA9J0LND3HHDPCL9,Tue Nov 04 07:29:54 PST 2014,"""English""",97,kangaroo,animate,plural,indefinite,judgment,match,Kangaroos interrupt traffic.,5,2572
MY5K52WMDGLN6D3VVGO33XFH0C95DV,Tue Nov 04 07:29:54 PST 2014,"""English""",90,towel,inanimate,singular,indefinite,judgment,mismatch,A towel dried on a rack.,1,2742
TJC2Z8U9AXI21U5G1H1CI2KF1HHCCN,Tue Nov 04 07:29:54 PST 2014,"""English""",91,knife,inanimate,singular,definite,judgment,mismatch,The knife was in the kitchen.,1,2210
5M7GKOAUOIJXVRICZ51WEAJS655OM4,Tue Nov 04 07:29:54 PST 2014,"""English""",92,cat,animate,plural,definite,judgment,mismatch,The cats meowed for food.,1,2690
YFNIDL988MFU2J9M76E29VY479KG59,Tue Nov 04 07:29:54 PST 2014,"""English""",93,bed,inanimate,plural,indefinite,judgment,match,Beds are used by humans for love making.,5,2378
A3Y42BBQCSF517ND3TU1HURRAL1KQE,Tue Nov 04 07:32:38 PST 2014,"""English""",61,kangaroo,animate,plural,definite,judgment,mismatch,The kangaroos bounce across Australia,5,2652
2VCZWDNHZ75QJ8E776B5BT48YHVFUD,Tue Nov 04 07:32:38 PST 2014,"""English""",60,car,inanimate,singular,definite,judgment,mismatch,The car speeds past the cop at 90 mph,1,4535
56RKUY0WSR03LPML1JKMKB8YOYC0QA,Tue Nov 04 07:32:38 PST 2014,"""English""",63,knife,inanimate,plural,indefinite,judgment,mismatch,Knives are sharp kitchen instruments,5,11192
353P3C7VCM5HSOYY6MC6WRJDWAB0RK,Tue Nov 04 07:32:38 PST 2014,"""English""",62,bed,inanimate,singular,indefinite,judgment,match,A bed is used for sleeping,5,3215
KVKL0QRBG13CSH7YXI9RGQ94B0LJ65,Tue Nov 04 07:32:38 PST 2014,"""English""",65,chair,inanimate,plural,definite,judgment,match,The chairs were stacked neatly off to the side,1,4337
LADB83XOQ5OO64XKH12B926PVUPRFN,Tue Nov 04 07:32:38 PST 2014,"""English""",64,pigeon,animate,singular,definite,judgment,mismatch,The pigeon flooded the square,2,5399
OFE2ERNISSOK75ZBVGIPA0SHNNM8UY,Tue Nov 04 07:32:38 PST 2014,"""English""",67,fox,animate,plural,indefinite,judgment,match,Foxes are sneaky predators,5,3114
BTPCNZXGM6EKOMELG76VI3NC4CO4QI,Tue Nov 04 07:32:38 PST 2014,"""English""",66,lion,animate,singular,definite,judgment,match,The lion often leads the pack,5,2517
17A5J6R64E5RE0304EKS89YQT50SE5,Tue Nov 04 07:32:38 PST 2014,"""English""",69,towel,inanimate,plural,definite,judgment,match,The towels get mildewy sitting in the hot bathroom,2,3717
ZBGLRLNV07EIC8BBBEEEIMJEZ6V5UH,Tue Nov 04 07:32:38 PST 2014,"""English""",68,light bulb,inanimate,singular,indefinite,judgment,match,A light bulb helps to light up a dark room,4,4028
SJ80YQ5YVL958YO933KF2NH1V0RKS6,Tue Nov 04 07:32:38 PST 2014,"""English""",72,rabbit,animate,singular,indefinite,judgment,match,A rabbit is used as the symbol for Easter,5,3075
AQUQH6RH6HXGF81KSH9XU8NV0VS6XI,Tue Nov 04 07:32:38 PST 2014,"""English""",73,guitar,inanimate,singular,definite,judgment,match,The guitar is used to make beautiful music,4,4265
YD8WSVCMK9WCP11U9QJPB7UC8M2E1D,Tue Nov 04 07:32:38 PST 2014,"""English""",70,panda,animate,plural,indefinite,judgment,mismatch,"Pandas are endangered, peaceful creatures",5,3469
61SI7AXLP82S3CLEIN0HCO8D9OORGC,Tue Nov 04 07:32:38 PST 2014,"""English""",71,tire,inanimate,singular,definite,judgment,mismatch,The tire popped in the middle of the freeway,1,3014
KIJY6H41M7L0X3FAO90J2KX6C4HXNV,Tue Nov 04 07:32:38 PST 2014,"""English""",76,trumpet,inanimate,plural,definite,judgment,mismatch,The trumpets in the choir stood out from the rest,2,6962
6DQ0TJC66AOQZSHXJDS1T58LI1BZLN,Tue Nov 04 07:32:38 PST 2014,"""English""",77,boat,inanimate,plural,indefinite,judgment,match,Boats float on water,5,3422
YC5X5QONZAE6588YG7URYR01T03BX4,Tue Nov 04 07:32:38 PST 2014,"""English""",74,bear,animate,singular,indefinite,judgment,match,A bear went fishing for salmon in the morning,2,5078
2LWNUZQZ0QKBUNAORAVJT2E9OEDHYS,Tue Nov 04 07:32:38 PST 2014,"""English""",75,marble,inanimate,plural,indefinite,judgment,match,Marbles get lost in the classroom,3,5111
PZ854X85PASBL4HRYR8NB0KM0UT6WV,Tue Nov 04 07:32:38 PST 2014,"""English""",78,couch,inanimate,singular,indefinite,judgment,mismatch,A couch is a comfortable place to watch the movie,5,2494
B9SAA6EYD3VWE9NNH566S0K3EEV6IL,Tue Nov 04 07:32:38 PST 2014,"""English""",79,gorilla,animate,plural,definite,judgment,match,The gorillas are at the zoo,1,6948
PRDBPYZS81PLTISV4DRFCGWDNH55II,Tue Nov 04 07:32:38 PST 2014,"""English""",47,squirrel,animate,plural,definite,target,match,The squirrels hoard acorns for the winter,hoard acorns for the winter,11068
62DHR87RXD6B6XRT61BW7BK4DYQ8M4,Tue Nov 04 07:32:38 PST 2014,"""English""",46,lion,animate,singular,definite,target,match,The lion often leads the pack,often leads the pack,12935
2ZV30EVNUGKREN0WMXFJQP0779N65E,Tue Nov 04 07:32:38 PST 2014,"""English""",45,marble,inanimate,plural,indefinite,target,match,Marbles get lost in the classroom,get lost in the classroom,12093
SNE1ZVCIYNB228XQ720HC62I77DL6K,Tue Nov 04 07:32:38 PST 2014,"""English""",44,dog,animate,plural,definite,target,mismatch,The dogs were playful with the new owners,were playful with the new owners,26972
0PTCMA6PNB5OA5Z0C7GDT77AWAJ4FS,Tue Nov 04 07:32:38 PST 2014,"""English""",43,pigeon,animate,singular,definite,target,mismatch,The pigeon flooded the square,flooded the square,9899
DNKU5ZMRK1ZP4MUYPPODFPB0G3MJFG,Tue Nov 04 07:32:38 PST 2014,"""English""",42,zipper,inanimate,plural,indefinite,target,mismatch,Zippers often break,often break,5259
WRDZOOKDV9MSM20KHQIV2TXB83D6F6,Tue Nov 04 07:32:38 PST 2014,"""English""",41,bear,animate,singular,indefinite,target,match,A bear went fishing for salmon in the morning,went fishing for salmon in the morning,10836
881024QZ0CJ8IW791BVNYVNOZQPZ9D,Tue Nov 04 07:32:38 PST 2014,"""English""",40,cheetah,animate,singular,definite,target,mismatch,The cheetah runs faster than any animal on earth,runs faster than any animal on earth,13563
X5W1R2FRXMC0LH3A067AGVKW1UP668,Tue Nov 04 07:32:38 PST 2014,"""English""",49,piano,inanimate,singular,definite,target,match,The piano needs to be tuned,needs to be tuned,4706
YO4ZQCRXPE5ED1AS4VSZICRNDK56SM,Tue Nov 04 07:32:38 PST 2014,"""English""",48,dolphin,animate,singular,indefinite,target,mismatch,A dolphin swims along side the boat and acts playful,swims along side the boat and acts playful,18066
W4IF50FS9RZATX8ZKEHI24QUG5K2TK,Tue Nov 04 07:32:38 PST 2014,"""English""",58,camel,animate,plural,definite,judgment,mismatch,The camels store water in their humps,5,4425
C7FKF9R7KM258EX9QWGSDGYMLV8UI7,Tue Nov 04 07:32:38 PST 2014,"""English""",59,owl,animate,singular,indefinite,judgment,mismatch,An owl can mostly be found during the nighttime because they are nocturnal,5,3094
W8OB13T0E9KX3Y0COV5VW1EDTQK6KG,Tue Nov 04 07:32:38 PST 2014,"""English""",50,gorilla,animate,plural,definite,target,match,The gorillas are at the zoo,are at the zoo,14950
4OUUQR3WCN9D3PNOZSLU5OH98GGEND,Tue Nov 04 07:32:38 PST 2014,"""English""",51,couch,inanimate,singular,indefinite,target,mismatch,A couch is a comfortable place to watch the movie,is a comfortable place to watch the movie,9848
SIAG0I8X4N3N1DXPWBE9XTXKKHS234,Tue Nov 04 07:32:38 PST 2014,"""English""",52,boat,inanimate,plural,indefinite,target,match,Boats float on water,float on water,5301
ZAFC2UI87H0TL0FZ438NW98CAAQI6Z,Tue Nov 04 07:32:38 PST 2014,"""English""",53,clock,inanimate,singular,definite,judgment,match,The clock stroke 1 and I was late for my appointment,1,20293
SBR96Y7ZUJYU331D6HERL2JSWOW6F2,Tue Nov 04 07:32:38 PST 2014,"""English""",54,squirrel,animate,plural,definite,judgment,match,The squirrels hoard acorns for the winter,5,12162
8DATW9KKSHTNRIVWRY3IBD3QL25UT5,Tue Nov 04 07:32:38 PST 2014,"""English""",55,penguin,animate,plural,indefinite,judgment,mismatch,Penguins usually live in the cooler climates,5,8656
UDNYLZ4CL7SRATC2GV3VEX63E7ASPY,Tue Nov 04 07:32:38 PST 2014,"""English""",56,shark,animate,singular,indefinite,judgment,mismatch,A shark lives in the ocean and hunts,5,4963
TRY0N0FWU5LON5EVKPELZZHNOWXWHF,Tue Nov 04 07:32:38 PST 2014,"""English""",57,zipper,inanimate,plural,indefinite,judgment,mismatch,Zippers often break,4,5804
BUFGJ438B4RKYWSM7LTETVVUXGO61I,Tue Nov 04 07:32:38 PST 2014,"""English""",29,fox,animate,plural,indefinite,target,match,Foxes are sneaky predators,are sneaky predators,10188
001FWVG0PYCQ100KLVWM9J3XUOR4GM,Tue Nov 04 07:32:38 PST 2014,"""English""",28,shirt,inanimate,plural,definite,target,mismatch,The shirts are red,are red,8137
FWM4ZOI4JGS2TCM5W8Z311QTDOOVBW,Tue Nov 04 07:32:38 PST 2014,"""English""",25,computer,inanimate,singular,indefinite,target,mismatch,A computer is an advanced invention ,is an advanced invention ,12857
D2PHZF7PANYXX6LVXXVDYV0R7R0PQS,Tue Nov 04 07:32:38 PST 2014,"""English""",24,towel,inanimate,plural,definite,target,match,The towels get mildewy sitting in the hot bathroom,get mildewy sitting in the hot bathroom,14060
U2ZW411I4QLMEYFO4O8NGTESHY3KVF,Tue Nov 04 07:32:38 PST 2014,"""English""",27,cat,animate,singular,definite,target,match,The cat sits lazily all day in the sun,sits lazily all day in the sun,8897
D9MNFQA2KIU5KQPJFJRBILPX32LOZE,Tue Nov 04 07:32:38 PST 2014,"""English""",26,peacock,animate,plural,indefinite,target,mismatch,Peacocks spread their feathers when trying to impress,spread their feathers when trying to impress,23710
V2ILITGH8OI78F6LOS2VMOWSHQP91P,Tue Nov 04 07:32:38 PST 2014,"""English""",21,toilet,inanimate,singular,definite,target,mismatch,The toilet is an essential part of the bathroom,is an essential part of the bathroom,8384
6ZE9Z16SVLIP3XRMAFXW9APFSMAD75,Tue Nov 04 07:32:38 PST 2014,"""English""",20,knife,inanimate,plural,indefinite,target,mismatch,Knives are sharp kitchen instruments,are sharp kitchen instruments,7648
Q5JPGKHIMTONNNCGJ4IUULOXX5X44P,Tue Nov 04 07:32:38 PST 2014,"""English""",23,bicycle,inanimate,singular,indefinite,target,mismatch,A bicycle is an Earth-conscious mode of transportation,is an Earth-conscious mode of transportation,26712
X4JYLLGVGW2XCV4MHYN0JXQFDP2VGN,Tue Nov 04 07:32:38 PST 2014,"""English""",22,turtle,animate,plural,indefinite,target,match,"Turtles come in a variety of different types, shapes, and sizes","come in a variety of different types, shapes, and sizes",12791
NN921N2CLX7OJ7KN0IHUDUO8E5JJQS,Tue Nov 04 07:32:38 PST 2014,"""English""",100,dolphin,animate,singular,indefinite,judgment,mismatch,A dolphin swims along side the boat and acts playful,1,3088
ZDSGAHLWBVSZ8MCSOCLH6F3JYEEI2Q,Tue Nov 04 07:32:38 PST 2014,"""English""",6,shark,animate,singular,indefinite,target,mismatch,A shark lives in the ocean and hunts,lives in the ocean and hunts,7784
VI23MQZCTNJXO0Z0WKC5QWBYJO7CBJ,Tue Nov 04 07:32:38 PST 2014,"""English""",7,trumpet,inanimate,plural,definite,target,mismatch,The trumpets in the choir stood out from the rest,in the choir stood out from the rest,8466
B87Q0PFXY0O5G31LU3VJ8I00QYMH33,Tue Nov 04 07:32:38 PST 2014,"""English""",4,zebra,animate,singular,definite,example,mismatch,The zebra run across the sahara ,run across the sahara ,11709
1H5I988SR89HFZTGOXNBZEA3OZAIBH,Tue Nov 04 07:32:38 PST 2014,"""English""",5,television,inanimate,plural,indefinite,target,match,Televisions are a luxury commodity,are a luxury commodity,22460
1P5AJXPQ7H3YAEASDROHM86V4A6GOZ,Tue Nov 04 07:32:38 PST 2014,"""English""",2,sword,inanimate,plural,indefinite,example,mismatch,Swords are long and sharp,are long and sharp,6913
5SA9J2ENH7QGAR1BR1YH8U1M6SCWTK,Tue Nov 04 07:32:38 PST 2014,"""English""",3,bus,inanimate,singular,indefinite,example,match,A bus travels across the country,travels across the country,9041
