WorkerId,SubmitTime,Answer 41,animacy,number,definiteness,tense,qud,context,subject,sentence,naturalness,rt,question_number,type
U7SCU00PK2SCQFIUJHKZR4VDIIYX1G,Wed Jun 29 10:12:24 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me what's happening.,specific,cat,The cats are sleeping a lot.,4,4755,32,target
BDBCIXYC5RRRKG26ECXVNPKVUBU4UN,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,indefinite,present,Tell me about pandas.,generic,panda,Pandas eat bamboo.,5,3736,33,target
N880LNFOAXP7IECRO8552FZFR2EKMR,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me what's happening.,specific,car,The car travels on the highway.,2,5472,39,target
U9W27TOXLSR1KPVLJCBBETXQ085664,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me what's happening.,specific,dog,Dogs gnawed on bones.,2,3712,29,target
6Y1GVT5BWFL0RSO4R3HLK29DSMAIDY,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,progressive,,bare,boat,A boat is sailing across the sea.,4,3072,28,target
2OQQBRV07QKDFJVMS642OXW6BHF07S,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,indefinite,progressive,Tell me about pigs.,generic,pig,Pigs are rolling in the mud.,4,6088,25,target
Z2GGT5L9Y5PEDBFX6XSWQR2VTOTQTB,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,light bulb,The light bulb is burning out.,4,8536,24,target
C6VUTR2QL6ZXAR56DLMVR28LU6PINA,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,indefinite,past,Tell me about cats.,generic,cat,A cat slept a lot.,4,7255,27,target
TCIPZL92ME3GSUOBG2VLOWNUJFLEXN,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,crayon,The crayons are melting in the sun.,5,3303,26,target
QH9NMXR3KG6SBSUX6JWBILYX5SCDG2,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,definite,past,Tell me about camels.,generic,camel,The camel carried supplies through the desert.,3,5823,21,target
CW1QF4L8NUH5VE925RO3JUSUD1O517,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,present,,bare,football,Footballs spiral in the air.,4,6168,20,target
S85T88AN4R1SQKF2RF14KSRXRO82O2,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,,bare,camera,Cameras are recording video.,3,4688,23,target
7CKCV1PC6PDZ943G6QNK96O9NJNNPL,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,computer,Computers connect to the internet.,2,4974,22,target
Y8NHRQPAUUURTGLTK7EOO16NOMH3ZE,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,definite,past,,bare,butterfly,The butterfly flapped its wings.,4,2848,40,target
V4X6ZYH52H3GC0QGITSLG9UQRKEHJT,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,past,Tell me about cheetahs.,generic,cheetah,The cheetahs ran fast.,4,6584,6,target
IGMP07PIIVULU2WJ5QWF9VPROEB4HR,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,past,Tell me what's happening.,specific,bear,The bears climbed trees.,2,9078,7,target
YK0T7DSLKRFM0OYM82SQV95F07WG9U,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,4,6527,4,example
MRXT18M0XP16P08GQTG266PN5T3W8H,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,past,,bare,hose,A hose sprayed water.,3,6585,5,target
BP3CWWOUESIPQKA0RIK4673CC16ZVS,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,9567,2,example
DUQTKIPQ4G5DDROK303RIM8D25CPKO,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,6448,3,example
T6RZOJDJMLO70I9C7IWVM5M0PITBSN,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,7943,1,example
17OWBX8TDD4AJ30FI29BINJJVD7439,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me about kangaroos.,generic,kangaroo,A kangaroo is carrying its baby in a pouch.,3,7216,8,target
1H8W2MYLUHCY5UP1GJQP62NINEMJOV,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,definite,progressive,,bare,pigeon,The pigeon is bobbing its head.,3,11008,9,target
GYK3GMPZB19CW0VIAS3A3OXL6YSSFD,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,present,,bare,gorilla,The gorillas pound their chests.,3,5296,14,target
VDH16R0668FMKB93WJ4GG74HMOGV33,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me about toilets.,generic,toilet,A toilet flushes.,5,4208,15,target
4PCPRU8EXT909H36CMFAX98F3DRTWR,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,present,Tell me what's happening.,specific,escalator,An escalator carries people upstairs.,2,8056,16,target
CS6BXYZZ49HTWE8FANRV99Q88Y4V0P,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,present,Tell me about lions.,generic,lion,The lions chase antelope.,5,4521,17,target
IH0FF2H5IYANTFIVDU3XNKL2MS9WN8,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,progressive,Tell me what's happening.,specific,ATM,ATMs are dispensing money.,4,5511,10,target
7BC8TRW4JI8ZY0PHFUOSOVEFJ4LTJZ,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,definite,progressive,Tell me about microwaves.,generic,microwave,The microwave is heating up food.,3,5128,11,target
WFXOXYCL09MU2FFAYQE79SXUN78EU6,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,definite,present,,bare,shark,The shark attacks swimmers.,4,5792,12,target
Y3MNUTYJ1100GD3HIE9SNBZD7UVBRN,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,squirrel,A squirrel is burying nuts.,5,4311,13,target
RGWAUOSFUFU2840Q6LZQ9EC2PN89C4,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,present,,bare,kite,A kite floats in the breeze.,4,2648,36,target
G830CMOKSHTHD50W976K17LRW4HTID,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,definite,past,Tell me what's happening.,specific,frying pan,The frying pan sizzled.,2,6728,37,target
L5P4VAPNU9X43INZHU2707JSEW1MF7,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,indefinite,past,,bare,marble,Marbles rolled on the floor.,3,3345,34,target
SDD19H361MTZGUHWA4OB49ITEJSNEC,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,indefinite,past,Tell me about owls.,generic,owl,Owls hooted.,2,6287,35,target
4YCVPW51WKRFJOYWJ80FR9AK5UD9OY,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,past,,bare,peacock,The peacocks displayed their feathers.,4,4806,18,target
705RHY3HF9FLQHEVH6HMSKNMS9KNS5,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,present,Tell me what's happening.,specific,dolphin,The dolphins swim in a pod.,2,4576,19,target
U5J9ETTOD3BWH030L0TGGID0H8QD3H,Wed Jun 29 10:12:33 PDT 2016,"""English""",animate,plural,definite,progressive,Tell me about turtles.,generic,turtle,The turtles are moving slowly.,3,4990,30,target
2PFMMYVQSO0PNJPXDSKN1LT6LW2O8L,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,plural,definite,progressive,,bare,telephone,The telephones are ringing.,4,3200,31,target
3Q72TB1BF9BL9YMHP8OOAJRRLCRDCE,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,definite,present,Tell me about towels.,generic,towel,The towel soaks up water.,4,10736,38,target
848DBEZ6CPK2Z6AE0DMC46Z3HIIY0H,Wed Jun 29 10:12:33 PDT 2016,"""English""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,piano,A piano played music.,2,5184,32,target
R7FV0O9WWLOUWBJJZ3CXV1GVYTNHP1,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me about turtles.,generic,turtle,The turtles are moving slowly.,3,3458,33,target
J05HYVKKDBZ2O31M76KNWQCSNIAM5J,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me what's happening.,specific,pig,Pigs are rolling in the mud.,5,4219,39,target
5OLVLFVGOQ1MAS9P8HW1OUNZ9FXBP9,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,kangaroo,A kangaroo carried its baby in a pouch.,3,4633,29,target
JICTMCY0CX63UOMRKL929ODL9NHQ6H,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me about marbles.,generic,marble,Marbles rolled on the floor.,2,3553,28,target
15CKPRVUY7S85232V5DQO6128EX86D,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me about cheetahs.,generic,cheetah,A cheetah runs fast.,5,3085,25,target
T7WJGZGSX808B62MSAY6G3L6SNTUW6,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,definite,present,,bare,lion,The lions chase antelope.,2,7574,24,target
50637IV7WLUTXC3L8KC9LYKHAOX7H1,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,light bulb,The light bulbs burned out.,5,4603,27,target
P19CXV2BTG6ZGSS3HMRVOB2POCAQAO,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,,bare,boat,A boat is sailing across the sea.,2,5093,26,target
XBYA1UVV6K8VKCAAY0UNW3TOWXRWKI,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,piano,A piano played music.,5,5878,21,target
LS4X0G12JIVVH3M2VCA9YC0IYG8KTN,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me about towels.,generic,towel,The towels soaked up water.,2,7374,20,target
BDAWG84JUJVPIR5US8BH7AG335HA9W,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me what's happening.,specific,frying pan,The frying pan is sizzling.,5,2983,23,target
10RKAWU57B5JSEHPEZ78BSWW8PDLY3,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,progressive,,bare,dog,The dog is gnawing on bones.,4,4165,22,target
UKARC6CRKH9UWOTUBTNTACD7GVLXWW,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,present,,bare,hose,Hoses spray water.,2,7832,40,target
PICE1FYJXX9P86Y5A3GHGU08MYDAGQ,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,indefinite,progressive,Tell me about peacocks.,generic,peacock,Peacocks are displaying their feathers.,3,8103,6,target
98ZBL6RIFLP91MFJXNHUB465TBU6PK,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me what's happening.,specific,cat,A cat sleeps a lot.,1,5114,7,target
I5MAIC7PRU8PRT136371CR83WZNC1T,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,5302,4,example
AEA6ODMCSXTTBDPDXGB9WB37BL8XPL,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,gorilla,A gorilla pounds its chest.,2,15957,5,target
S5XA4N6LGPQY0668VU6GZIP492186K,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,4857,2,example
SQ95MD4D9P45HLTX7X9MB5XYQSUOM0,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,5860,3,example
6U9PDAW7CQBO0U177XTA6HB7JBTR61,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,23585,1,example
Y645QIZDF7OAD2GHHFMJBSVSXG1J9N,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me about pandas.,generic,panda,The panda is eating bamboo.,3,4159,8,target
0NCQK5CU73LBQNUEBMUF19OVS12T0C,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,definite,past,,bare,escalator,The escalator carried people upstairs.,5,9132,9,target
D8CNGF884BN6HM1Q2XVQE4PHCH0IXQ,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me about computers.,generic,computer,The computers connect to the internet.,5,6017,14,target
G5KFGB676I5ASEBTQ8KNWGQ8MIMMKB,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,past,Tell me what's happening.,specific,camera,Cameras recorded video.,4,5179,15,target
93RHP056KBQ0TILKKW7HXSLC7FTWM5,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,progressive,,bare,car,The cars are traveling on the highway.,2,9704,16,target
I7C6329PIXRWPZGUBTMW0IY7OMG13B,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,present,Tell me about camels.,generic,camel,The camel carries supplies through the desert.,5,4805,17,target
Y301IMQM3G25TWHO5DE0UODD6S0049,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,crayon,The crayon melts in the sun.,3,10567,10,target
F3U8ZSULU327R1WYNASGWXDWLPHBO6,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,past,,bare,ATM,The ATMs dispensed money.,2,9075,11,target
SMQSPNCDN6W8GJ5WW44ZDEHIYLXW4L,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,definite,past,Tell me about toilets.,generic,toilet,The toilet flushed.,3,4982,12,target
QTO2SGBBREU9EH7H4ZP7SW61GBN80X,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,butterfly,A butterfly is flapping its wings.,5,4221,13,target
VAIZ44MADCJINYBL3DO0KOY4YVINB5,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about kites.,generic,kite,Kites float in the breeze.,5,6396,36,target
QLLGJI9OIFBGDKYKJ5R2J3BG9MBU0Y,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,telephone,The telephones ring.,2,7275,37,target
YBOICGH21AQHS6EPYTIB3B53AA73VI,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,past,Tell me what's happening.,specific,owl,The owl hooted.,4,8354,34,target
NUPHK7V60DS64XKJRWWFHUSL6YSMJZ,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,indefinite,past,,bare,pigeon,Pigeons bobbed their heads.,2,3623,35,target
1TCBND1IEVF649BHUGNT1YZGDJOPOT,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,indefinite,present,Tell me what's happening.,specific,squirrel,Squirrels bury nuts.,3,7046,18,target
LO11XYDZF7LQAAWZ1V7B97SB9KKPCQ,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,definite,present,,bare,dolphin,The dolphin swims in a pod.,2,6054,19,target
88788D05JTRGSVRWZJWNF4CG1415K2,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me about microwaves.,generic,microwave,A microwave is heating up food.,3,5934,30,target
9YLA8UQJSV040BNZNJE4RUT5N3HKRU,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me what's happening.,specific,bear,The bears are climbing trees.,5,5352,31,target
PWXAS48VI65ZE30JU58P8JRWC26PKT,Wed Jun 29 10:12:35 PDT 2016,"""english""",animate,singular,indefinite,past,Tell me about sharks.,generic,shark,A shark attacked swimmers.,4,8493,38,target
6CSV0EVH7OJG4MW5CY15WAWM96J1YK,Wed Jun 29 10:12:35 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,football,Footballs are spiraling in the air.,2,5051,32,target
EWKN1KQ0PDRHV0PPIKTZNL044E1PNO,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,singular,indefinite,progressive,Tell me what's happening.,specific,ATM,An ATM is dispensing money.,5,7077,33,target
JTK4228UNH6X4URNE4G7XT8CUK19ER,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,plural,definite,progressive,Tell me about sharks.,generic,shark,The sharks are attacking swimmers.,2,5286,39,target
DCCNV54XKR25ZBO6FCAZVYWR50WGC2,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,indefinite,present,,bare,lion,A lion chases antelope.,2,4100,29,target
OBT1TK9B9OM7H1WZRI94CK6QSUUYF6,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,singular,definite,progressive,Tell me about telephones.,generic,telephone,The telephone is ringing.,2,5719,28,target
YSINSMCNTI9SYOIXREUIOFGFMFNJHB,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,indefinite,past,,bare,kangaroo,A kangaroo carried its baby in a pouch.,2,5694,25,target
REFW49QPSNEC8D6X1XS5I4JSO6S3XY,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,plural,indefinite,present,Tell me about pigs.,generic,pig,Pigs roll in the mud.,5,3503,24,target
4YOLUHHLYIMR6MPOS0W0NMF650E3GS,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,definite,past,,bare,owl,The owl hooted.,4,9479,27,target
I0HHA6FG6OP52ZA8XLJ3A05XXU9Y5A,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,definite,progressive,Tell me what's happening.,specific,dog,The dog is gnawing on bones.,5,3239,26,target
P8O9D9VX1MMGG6N7SZR4GD9HHMW0YY,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,definite,present,Tell me what's happening.,specific,camera,The cameras record video.,2,5974,21,target
RZ6OFR5LYCIV0DT94R2LV1WQ5W6T69,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,plural,definite,past,Tell me about pigeons.,generic,pigeon,The pigeons bobbed their heads.,2,5422,20,target
0WBRE2JQLE9OIT4ICRNAAD3C5YRI5H,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,definite,progressive,Tell me what's happening.,specific,escalator,The escalators are carrying people upstairs.,5,5501,23,target
6U0VB0EV79YMTL2KOW664FYQ70JEQF,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,indefinite,present,,bare,crayon,Crayons melt in the sun.,2,6407,22,target
9ORYU3J3X9N5NH5DKCA6TJDK08LI0J,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,singular,indefinite,past,Tell me what's happening.,specific,light bulb,A light bulb burned out.,4,5558,40,target
YICPZIBN67LGUQ8EP6237GSNVW47TD,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,plural,indefinite,past,,bare,dolphin,Dolphins swam in a pod.,2,17393,6,target
IBIVAMZLEX3M36G2NFAVJL8JJDE83C,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,singular,definite,present,Tell me what's happening.,specific,boat,The boat sails across the sea.,3,10277,7,target
IWYBSZVYOF310N0UM721VLA0MD2H6Y,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,indefinite,progressive,Tell me what's happening.,specific,mouse,A mouse is being chased by a cat.,5,5110,4,example
H4TO88MKZJHL7EXXHNVMDYO5K648G7,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,indefinite,present,Tell me about bears.,generic,bear,A bear climbs trees.,4,6222,5,target
PTEH3USBPPXYTXWQQ0Y8N63X3AHGVY,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,bus,My father used to drive a bus.,2,8749,2,example
TTM4ZQG1P3QHB0448K9JR16Z0TEZWE,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me about swords.,generic,sword,The moon is made of green cheese.,1,5485,3,example
7JPEMIHH9GCPA87B128C56WW7FKIZC,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,definite,present,Tell me about zebras.,generic,zebra,Zebras have stripes.,5,4964,1,example
QZO5N1S7IZQFB5B4NINHDFV99W3JEI,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,plural,definite,present,Tell me about camels.,generic,camel,The camels carry supplies through the desert.,4,4966,8,target
EME6YZO83LSOF7HQAMCSS3KCYRPGGJ,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,indefinite,present,Tell me what's happening.,specific,computer,Computers connect to the internet.,2,5902,9,target
G0ZDW8GIOIBD2FW61ZK85TVH614OAF,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,,bare,marble,Marbles are rolling on the floor.,4,5109,14,target
TKGYD601KVD7RJCIRRUB6FJA2QS9A5,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,definite,past,Tell me what's happening.,specific,towel,The towels soaked up water.,4,4797,15,target
32APJ8APASNJWGNBPYY8O2H3V7J33R,Wed Jun 29 10:12:40 PDT 2016,"""english""",inanimate,plural,indefinite,progressive,Tell me about frying pans.,generic,frying pan,Frying pans are sizzling.,2,7079,16,target
8VTW1FME7WIA7FGRTX22PGGGUQ9WSD,Wed Jun 29 10:12:40 PDT 2016,"""english""",animate,singular,indefinite,progressive,,bare,turtle,A turtle is moving slowly.,3,6323,17,target
