WorkerId,SubmitTime,Answer 53,Answer 54,animacy,number,definiteness,tense,subject,sentence,response,rt,question_number,type
IHUOENW9EWZFGI2ZOO2SCE43FP4KB7,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,1,7876,37,target
XC3P3S38ZL2FXY20EQFK1896FLV4K4,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,2259,34,target
FAZDINY5EI2EIPJT8JOYR3A3I7NRNX,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,1475,35,target
MTKDA1FHN41BJUYVUQ6ZSJ6054PR5K,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,plural,definite,present,lamp,The lamps light up the room.,1,3088,18,target
BM4NY5W498N4XPYIMT8Y0RYHBIPJ4U,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,1913,19,target
9Y4PY2FJVV9BXSKZ1H77SEYIOC9COE,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,2123,30,target
CB09MCVNWSN2SF5325F3X6ZAPK3S5X,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,trumpet,Trumpets sounded loud.,1,994,31,target
7P52ZVOW2Z4TXBJATJV2B9MBAZRZVC,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",animate,plural,definite,present,penguin,The penguins keep warm by hugging.,1,2265,38,target
W9QEZDNSJFBZ9KY3FBN78SCIKPR6G8,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,football,A football deflates.,1,1574,51,target
Q85O420HPHU8T9SWS2P83HPV7N92V1,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,1,2709,32,target
4VUFPLZSBW3H8W19G6A44HUAQ0IET2,Wed Jan 20 13:34:20 PST 2016,"""English""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2494,52,target
986910IC14HKQUWZSI7LBEGU90D8OU,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,past,clock,The clock ticked very slowly.,2,3125,50,target
9K4KX3S2G9STT9V4PID036FOOH68C0,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,1925,33,target
MIGT7YY16QUDPTHK19PXFEVJRFL9H0,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,1809,39,target
PDUTYT9IT8TX9P54TCI10CAQZ12P96,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,past,camel,The camels provided transportation in the desert.,2,1669,29,target
J0CD85QDBEHG5I05E4HCCRVQE14LRJ,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,2332,28,target
GP4OSREW47RHI6L4WPMZ6VE9WN9RY5,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,present,bicycle,The bicycles ride by the window.,2,1334,25,target
62495UMJJSEM20CL4LR4729NMKN9M4,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,football,A football deflated.,2,1570,24,target
HKYSXZWR3MHFO1ESA2YV2KJLWERX3G,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,1617,27,target
0EBIEC1JOKOHFIAMU2SOE9FBTY6ETR,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,1691,26,target
SLI75WTH55O6I4KSJ4GGHFTQ6VR2ZZ,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,tire,Tires went flat.,2,3140,21,target
SAH3Q4VZO88TSQB3P077GEIDW02LKS,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,past,dog,A dog barked at the passerby.,2,1926,20,target
DG2EZ7NM1H8X9PKPJVX65PF2C1VSRE,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,2006,23,target
PJFHUS15WTRH338YUYE88XDQY7GZR5,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,present,pig,The pigs roll in the mud.,2,1726,22,target
RHMO06X0MNMDBZMXCOBV26JS12J25V,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,1662,47,target
17X3VZ807QJ1O4QM0V8DIEW1ZFAGQ0,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,3428,46,target
DXIQDXWP96OSAPWDI076WUSZAE022G,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,past,piano,The piano played softly.,2,1424,45,target
JFI8LGXVPJJY2SBN8IOYNLFEKEU2NU,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,1715,44,target
D0V5S181BZBPZTUM3AHPTW1VWTYN8U,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,3704,43,target
MRL4TAQFB5ICBKO4G3SV1JD6XJQIJH,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,2,2961,42,target
IY60QBB38994XFN9DXP71HO42I6UHL,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,past,shark,The sharks circled the boat.,2,2643,41,target
KQE25VS398A2HJS3VAW7OXQ8BH1DPN,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,past,gorilla,Gorillas swung from branches.,2,1405,40,target
GFTONREEUURZFB63ZYJAAKVW6U3LFL,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,1845,49,target
P1SGAZYB9KG17Q32P6JLBUPB9KNA4A,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,3475,48,target
FNDX1N4H6SDQ8CH870RRCMNEZQQ627,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,present,television,The television entertains the children.,2,3305,6,target
N6NGP4FOOAXIAXWPHWJJ0OESWT74LV,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,present,cow,A cow chews its cud.,2,2600,7,target
PZIDIC1V7D3YNPSFK2GMBSAC5Z60DA,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,2635,4,example
1XXWABQ2WXYKDGV2Q9GUEWY97R8X68,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,3023,5,target
41WZE1EY96UG9Q12TAJPYXGKR6NOB6,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,past,bus,The buses were blocking traffic.,2,3714,2,example
U4UIITCFFT5RIBJLP61OU8RYAAD4A3,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,past,zebra,The zebra is not extinct.,1,3726,3,example
ILRQIR55SWOBSV4TXBPOA58A5EYIS3,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,sword,Swords are weapons.,1,5748,1,example
XM8I7OIZ6C54JVCSMEKB1QLTUPU8X8,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,present,couch,The couches fold out into beds.,2,2888,8,target
CDN8V2Q27IJFD0526ZAAB4M8QS8RYE,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,past,lamp,The lamps lit up the room.,2,2106,9,target
N8RF8WQHF3Z7FNIQPYYVDRZ4SWLTCM,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,present,owl,The owls hoot at night.,2,2330,14,target
2135BXM8VIII76T9EPKQAHDJWT382R,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,past,dolphin,The dolphin made a crazy sound.,2,1587,15,target
79AHU2XMCDASTRQEOHIYFSICMSNLZM,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,present,pigeon,The pigeon coos and struts.,2,2196,16,target
WIAE1WFJYTQ5BF5PL51F7HJ0HBTPPK,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,past,guitar,The guitar sounded good.,2,1644,17,target
YIFVJ7OPQ627SRRILL0DZKLRJ57CXL,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,present,cheetah,The cheetah runs really fast.,2,5268,10,target
G8VYTNVDGKOX6TRYPR1YEDSV2MR6Y7,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,past,panda,Pandas stared at the visitors.,2,2247,11,target
SDD9OAK7R8PYIQU3T40Q6B6UM158FO,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,2090,12,target
00YZ3U0UGU1XDOPOXANJOWOIEKDL46,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,1880,13,target
M9FE11EEBPTT16F2QK093ALX6Q5QWH,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,computer,A computer makes research easier.,1,1799,36,target
5YXB5MEX84M2ENGCNO2E680TJK1QCC,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,past,bear,Bears hibernated for the winter months.,2,1738,37,target
3HVEPVYMUGAFMVV4IX8M4MIQO8TJPY,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,definite,present,fox,The foxes burrow in their dens.,2,3253,34,target
TCCNLRPIQIUSI8QVDKXPJDCR9G4WCI,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,present,zipper,The zippers hiss closed.,2,1534,35,target
I1CDPRY0GUJS3SGO6HUGD5TL0X1ZYX,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,2093,18,target
9P6Q16EAO9GZA2VUQP6NSHQ5XP5Y6W,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,plural,indefinite,present,lion,Lions live in prides.,1,2237,19,target
K4K0UZET6EZ1HSTXRR4BRANYEOUQY7,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,trumpet,Trumpets sound loud.,1,2078,30,target
9FGUYC7PZH66WRA6BAN0N2GDS7FOAB,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,definite,present,bed,The bed sits in the middle of the room.,2,1851,31,target
QP6PZOTDT2AWSHRED4XM6QDPF0OENK,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,3401,38,target
CCYKC44WYW1QO6M2H6F2TH8PZUCTRY,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",animate,singular,definite,present,rabbit,The rabbit scampers through the meadow.,2,2357,51,target
ZL905DG09XDMDUC08FMX8F99B6S530,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,2778,32,target
UZOSF0A40P2DUKZ1SVYINW7DQA23HM,Wed Jan 20 13:34:22 PST 2016,"""english""","""""",inanimate,plural,indefinite,past,toilet,Toilets came in handy.,2,2797,52,target
6211266A5PK1IJHL6W86F4UH7RWT92,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,present,turtle,A turtle moves slowly.,2,4496,50,target
X1JVIA8HJZEO0848SIHF8M37IZYHM8,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,tire,Tires go flat.,1,2312,33,target
LXMHN17E7DB720YDANGJTY48W5U5KK,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,past,couch,The couches folded out into beds.,2,2640,39,target
ILRZWVS2FXGZT9K9X0GUQDT8GGMLTR,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,towel,Towels hung from the rack.,2,4064,29,target
RGNHCNLR6XLYIMS9M5BIOAQQQMN4QI,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,2680,28,target
U8WI9TNQC31TSNRE96AI8DL0H9M3QH,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,past,zipper,The zippers hissed closed.,2,2240,25,target
6YU1K7L35NUKSVXRQXBOQ6WN0N7IUV,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,present,dog,A dog barks at the passerby.,2,1984,24,target
J8NU9T8AAEUMAOBUSL9X42MHLMLAE4,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,1967,27,target
TMK3QZYD493HXKBEILQAUAVVOQK4VV,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,present,peacock,Peacocks flash their tails.,1,3592,26,target
CWNPD45HIXF36N1IWTCV9KHK6IF0SG,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,past,cheetah,The cheetah ran really fast.,2,2200,21,target
1WEGXTV2YN8SCO8ST6PM8SAZ0MIGVP,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,present,skunk,The skunk hurries into the woods.,2,1760,20,target
TTMIDT0IJOTERVM1LF7EOZDDR4Y3I4,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,present,boat,The boats sail peacefully.,2,2672,23,target
GSZDNDQRSHF7U68Q5IUPDU2JXLH0GZ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,marble,Marbles rolled down the slope.,2,2127,22,target
3OCAJSFCQGANVDBZCA41W460J1ZPYF,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,computer,A computer made research easier.,2,8792,47,target
1IL51T3H138G0QMQK0IIXMXJT6NEKO,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,past,panda,Pandas stared at the visitors.,2,4087,46,target
8TFVBK4ZWKO3OBWQZ1I0UURAEY3QAQ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,past,penguin,The penguins kept warm by hugging.,2,2239,45,target
6N70SACRFFBG6XZE3B9Y9ETSDPMEDB,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,present,clock,The clock ticks very slowly.,2,2872,44,target
UV8D4KPZUKOK42AQVV7BBHA2BHZAY6,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,light bulb,A light bulb exploded somewhere.,2,2455,43,target
SXMBQE2A8302A57282VVRTPVZW52FY,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,past,elephant,The elephant ate peanuts using its trunk.,2,2151,42,target
LDE7Y5K8QLEXPRUZJPHHUOFHRV6NCY,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,football,A football deflated.,2,2040,41,target
X1IISEMT6J7ROOBZSDJG6ABZE2NVSL,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,past,pig,The pigs rolled in the mud.,2,1640,40,target
OZ2BE63U4OD9PHYLUWVRDWT78P6CS8,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,present,dolphin,The dolphin makes a crazy sound.,1,9480,49,target
HPN6GTPKYRGVJZDKG9QUAOEEZDRUBP,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,present,camel,The camels provide transportation in the desert.,2,2639,48,target
IVS4UNN2YCV65PC40X28K3SRBMANAT,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,past,guitar,The guitar sounded good.,2,2846,6,target
XGXJZKZT50M1MBVG5BFVCTXDKEXD2A,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,present,owl,The owls hoot at night.,1,4352,7,target
XQV3EN3EOKOKPXN32ERD0169EKBLT9,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,sword,Swords are weapons.,1,6992,4,example
9RUTMDGAV02W001VG0VJU853UQQMR9,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,present,bear,Bears hibernate for the winter months.,1,2904,5,target
5LTKC9IXH0DSUEA4T9N07K7MNCNGZ8,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,present,bus,The buses were blocking traffic.,2,13174,2,example
2FWUMT33I74YSKU0JAEZ7P58YSCE0V,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,present,zebra,The zebra is not extinct.,1,5672,3,example
AK4TR5SO6HZLSF3RCGIE8PL4BD2DLS,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,present,mouse,A mouse lives in my house.,2,20727,1,example
KWXMGEM6ALAIGRMTX7KFXC0ZFIPGV1,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,present,rabbit,The rabbit scampers through the meadow.,2,3104,8,target
EGHKQSCV1CT5O8M0CRNOAM86CTEYJZ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,past,shark,The sharks circled the boat.,2,2904,9,target
89WAEEPKR1BW1VQCYZNKEEZMXLYRXS,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,present,gorilla,Gorillas swing from branches.,1,3399,14,target
T59LCBRM754IJ39T2T5WED99CJO3E0,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,past,cat,A cat liked to meow.,2,3192,15,target
YKJQ57O6USJUC2RNQWTTHZG2V8GMWQ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,toilet,Toilets come in handy.,1,1952,16,target
8I41ANO4EK55PD8BHPV4D65NRCEMGX,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,past,bicycle,The bicycles rode by the window.,2,2463,17,target
QW8BCV2MEVWKWFF52E86EXXVMQB7A1,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,past,trumpet,Trumpets sounded loud.,2,3072,10,target
WSXOCNPALL2T1PG2PKY6FBARD5XUBT,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,present,lion,Lions live in prides.,1,4015,11,target
93XMAIG7RQAQ7U8V7KPENKW54TPI3K,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,present,butterfly,A butterfly circles the flower.,2,2087,12,target
JABL7P1NQKW4VV4A9U2DP6JBLO13T7,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,present,kite,The kite flies in the sky.,2,1560,13,target
EYY4Q738GTIUGO86N3085VZSJIP9EX,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,definite,past,pigeon,The pigeon cooed and strutted.,2,2839,36,target
M2VL7ANO4PIKKORBP1XCYEFVZH0TWI,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,2088,37,target
G1Q3HM2R3NP70XZS64YJPU2NKCZWZJ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,knife,A knife sliced through the warm bread.,2,2080,34,target
X81535T898MKIPW0MMR6ZLR70OL82T,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,present,chair,A chair belongs at a desk.,1,4920,35,target
RQ75GWD2SIAGYSV3AIPIF6TD4M1AIX,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,definite,present,fox,The foxes burrow in their dens.,2,1903,18,target
YGOG84UM1EQ3EFRSP4LSGQ5LA1U9NO,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,past,bed,The bed sat in the middle of the room.,2,2152,19,target
O8HXI6WPE0JDHW8P0YDZMISTHHLB5K,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,past,television,The television entertained the children.,2,4255,30,target
LT8UAP3D20V6J7ERH3BIMPHL8XH9TJ,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,3015,31,target
6GUHSD81N3X3C1KJ7UH1QFHKHBAOME,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,definite,present,piano,The piano plays softly.,2,1664,38,target
UT5DEN6E80PP8QPIQATM8OZPMDBG84,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,singular,indefinite,past,fence,A fence marked territory.,2,2256,51,target
KSA1KJ2TRA1WA44BSVK3AF84YY2ONN,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",inanimate,plural,definite,present,lamp,The lamps light up the room.,2,3999,32,target
JVJR616IC2U2QR96MW5WJGSFXV7ACY,Wed Jan 20 13:34:41 PST 2016,"""English""","""""",animate,plural,indefinite,present,squirrel,Squirrels bury nuts around the forest.,1,5024,52,target
F9ZH1OYD0IH477IHDN3NNTH94LGUSQ,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",animate,plural,definite,present,owl,The owls hoot at night.,1,7205,50,target
AJP10MQSAMHBCKA4ZT8THWCOPVIIMU,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",animate,singular,indefinite,present,kangaroo,A kangaroo jumps across the road.,2,3664,33,target
25IZP97JQ8WE28T9Y2SBLJJ2F63A92,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",inanimate,plural,definite,past,shirt,The shirts came in the mail.,2,2504,39,target
OJQPGRCWVJBG31PBEENKW2VEIJ2FGS,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",animate,plural,indefinite,past,peacock,Peacocks flashed their tails.,2,4255,29,target
ZNQFYGG7N649C0L0FMRV1GGYKD5W73,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",inanimate,plural,indefinite,present,car,Cars drive on the road.,1,2750,28,target
WZIYWSDJQY65SDUSS6ULOKF09SPVOP,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",animate,singular,indefinite,past,cow,A cow chewed its cud.,2,2991,25,target
CV0ADAO43ZEZ5P63QXIM6433SYSLW8,Wed Jan 20 13:34:43 PST 2016,"""english""","""""",inanimate,singular,definite,present,television,The television entertains the children.,1,3159,24,target
