WorkerId,SubmitTime,language,experiment.type,animacy,number,definiteness,subject,sentence,sentence_id,response,rt,question_number,type
VITFE8GFL00QKGXHNFNLLP66C5854D,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,camel,Camels are very uncomfortable to ride on without a saddle.,1725,1,3342,28,target
8O5596ODCHS37TPU4DS5G83IP79NB9,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,piano,Pianos need to be tuned every so often.,3218,1,2928,25,target
VKZX0CWP34ZB0KFKM2BV0DZ5AYVIWC,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,2264,24,target
281TW5ZOB6WS0CME264974CZ6QO0EC,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,lamp,The lamps lit up the entire room with their glow,4112,2,2576,27,target
75SF7YXI2X2NHCNDMGLDXS0KMPTO2W,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,zipper,The zippers refused to stay up - Thanksgiving had been a success.,4021,2,3638,26,target
2N60C3YRD43TKRY23YC3ZHMG4QJXCO,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,squirrel,A squirrel runs up the tree.,518,2,3114,21,target
7W49N4YSD39X9V3CWSQIUYUW739SFU,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,2653,20,target
ISW81LUVZ0I81ACK0WOCZ13NCPG2E5,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,2546,23,target
CFN2LSRO3JYUR2BM2VS3JJSJ3ULW4Q,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,2474,22,target
3PTEIW7DWYQOZFMWBZG0GGWIBR0BDK,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,tire,A tire blew out when it ran over a sharp object.,1989,2,2459,100,target
OT6SOCYASL80Z35H5DB5WOFDGMU388,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,football,A football was tossed by the quarterback and landed in the stands.,2058,2,3295,6,target
8Q2IKXDTQYGPG09937G3TN6GPZON7H,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,bicycle,Bicycles are a great way to travel. ,3969,1,3060,7,target
56JG6A53SPK5T25X8SQ4R2IEEFHR5F,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,sword,Swords are weapons.,3969,1,4584,4,example
BKDD7LMD65JSDQ3HJJ2377K25MD1SC,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,football,The footballs were flat.,4305,2,4321,5,target
8LZ09LZ1HGJ0IACT4J9H1YHMC2H6IM,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,bus,The buses were blocking traffic.,4305,2,5199,2,example
43T51LZ23IEJWCXOTNW6WI5JQV9M6H,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,zebra,The zebra is not extinct.,4305,1,7044,3,example
XER2BY28UQGKN9T203E6JXFQFBY7H8,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,mouse,A mouse lives in my house.,4305,2,6487,1,example
J5E3XP29L250C3V34ZCQNK759CTBLL,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,peacock,The peacock PROUDLY SHOWED ITS COLORS. ,3139,2,2858,8,target
J55PKU3RPMLMNY6LM5NUO4PC04D4YX,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,boat,A boat sailed the sea.,2093,2,2904,9,target
DP4QGPI0MVCKX40RUUN38GSLEZD1Z4,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,bed,The bed is comfortable,3673,2,1724,38,target
F9EB33SP9363ZW2FTS362XGAW8FX7V,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3598,1,3256,39,target
1RON1M6P6UYFM00C310SKEPCURBJ9W,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,turtle,A turtle moved slowly across the grass.,1145,2,2326,36,target
GXYXF5XTJNNUT8GNQM37Y6R70PHNT4,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,light bulb,A light bulb turned on.,2128,2,2162,37,target
APYVIFJF7IQ80FLDJC38XL5FPJTOIV,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,computer,The computer just stopped working.,2297,2,2365,34,target
P0M1VSG43O4K9QLOK9RQL5KS3VRTW8,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,3710,35,target
IQ0LCKAQP435503A2EY3ZV8ONFH8C7,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,tire,The tires on the car were flat.,3398,2,3421,32,target
53SGRFGTUDXV7OJ0BZQV6UUYFAW53R,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,shark,The sharks swam frantically.,2547,2,3358,33,target
VIW5JK9PPZUMXIHCDK7UPIVE1GZZ41,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,1,8334,30,target
Y6HVTE8NNJABOO49PNLCA7A7YP0XGW,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,1,3349,31,target
ZE479TKUM94F89ODQVR4HZCFY65W3H,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,2420,89,target
HZB75FTJHV0FINLN54W4H7I1NHNEYO,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,zipper,A zipper can often get stuck. ,4292,1,2888,88,target
B4YQLU3985RUDG96TOE711W71ZRXFK,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,2358,83,target
6DULN71WO6XIEBLHOC9JV2WWEOVKY7,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,indefinite,car,A car needs gas,380,1,3380,82,target
MGO4KR3J1U2UIWZYIK69IJH05GV89G,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,shirt,The shirt is very wrinkled.,3661,2,2490,81,target
DQ3MHNT5VW5BE8II6LFW9C67BF0JJC,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,cow,Cows go MOO!,2155,1,2116,80,target
E6Q1B35WW8GIA0C2YUSK06LYZCWPDF,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,2224,87,target
CWDX6I5BW30CERMN74WMM2G8W5K09C,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,rabbit,The rabbit was hopping across the field.,1479,2,2866,86,target
SL9YI1W8KF6KIBERJVCPKP145UYVKB,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,5310,85,target
T5LXBSOQMUEF0NHJXTMYQPBK3NZRVR,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,lion,Lions eat meat.,1254,1,2224,84,target
TWUALRKW5BU0QG50K3K2SA4BGFWR9U,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,dog,A dog was running wild in our neighborhood.,910,2,2374,14,target
37WZNRXW1CHPYF94Z9OPC0SZL8ZNF3,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,knife,Knives flew through the air at the target. ,1575,2,3833,15,target
7NM9WTTN6HDIS0TT6OZJ73SZOJKFWZ,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,3163,16,target
KWWBBRSHT4HNZT96Q1MJI7LX14X72N,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,squirrel,"The squirrels utterly destroyed the new bird feeder; clearly, this was war.",3984,2,6248,17,target
HQVHMP9WLQVH9WH540LAPJ9WUMP5LA,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,gorilla,Gorillas take care of their young like humans.,948,1,3138,10,target
YOMORZMAPMMT7ARPJEWLR0Q5K7D81P,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,dog,The dogs like to chase cats,324,2,3756,11,target
3E23WYPFWEKRA510LCHJF3YGMUNVTG,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,marble,The marble was rolling down the stars.,181,2,4006,12,target
FEKXT9DN4VW7Y2SJ5WKMKRRVXHXN0R,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,4389,13,target
B1LP6B50BR82VVLBOZZ1LYHFILQIHC,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,2615,18,target
V1TUEWYG2O7ZRIGEIFOAJ3EH0SBAID,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,elephant,The elephant is in the water.,387,2,2222,19,target
D8OF5SGXFM6ZBS8T2QC0YXW309H4DT,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,plural,definite,cat,The cats meowed.,1832,2,2257,98,target
ZLEHHTOOX1HP1JO2UOJ79H9QVD8CN7,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,boat,The boats are in the harbor.,2901,2,2757,99,target
TODZHZB9KIJE52LX3LF0IH7K2PO1VG,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,bicycle,The bicycle crashed into the fence.,3193,2,1950,94,target
TPM2ZOVOYOR061UHUML6F442IPDA2X,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,indefinite,marble,Marbles are made of glass.,2217,1,2638,95,target
NCO45UJJ9H8V0QGUFNQE78P3VNQ5AA,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,definite,camel,The camel uses his humps to conserve water,301,1,3108,96,target
93AEOR605NRQSPVDIK3YC9BMMGZLDX,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,3326,97,target
G6D6I5AWYSVA952LEYL44T3D0TXL7Z,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,dolphin,A dolphin got caught in our fishing nets.,1277,2,2734,90,target
3B30595VN1EV6U2PKFUUMKWLU76I9Q,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,3302,91,target
SY403H37CK580MZ9PCDC27ZJOOLI3H,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,animate,singular,indefinite,shark,A shark can bite hard.,591,1,2408,92,target
AXNTDY0SLG7BE1YAOW6736PPEJYB5K,Sat Apr 25 14:27:01 PDT 2015,"""English""",2,inanimate,singular,definite,piano,The piano needed tuning,336,2,1866,93,target
IMS0X72MLKZWFI8K69NOXAINR3AIK6,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,towel,The towel needs to be washed,1089,2,1662,61,target
QXJI2MXLR9HVIPJU936K3ODDJ8NPF4,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,chair,The chairs are stack up against the wall.,405,2,1852,60,target
G5HLJ1UTAC71Y4WF4Z58TSW99VWBQN,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,zipper,A zipper can often get stuck. ,4292,1,1981,63,target
994J9832K96KEGVCKQXEFKN5Z7U81R,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,knife,Knives flew through the air at the target. ,1575,2,2265,62,target
G3LJIZMIQVEDX5P2NCN4CD7YTJLL06,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,bear,A bear is a large animal,1422,1,2271,65,target
FTPDJ0XXB23NJ9UEKFJY03LTX0ILL3,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,rabbit,Rabbits are hungry for carrots.,1167,1,2625,64,target
V1J9SSI8CXZEIOC7CSTB4B4H9Z8PQ7,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,dog,The dogs like to chase cats,324,2,5000,67,target
S5D4JYQV7HGDZX7HQUA808TVM4PVF6,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,clock,Clocks sometimes chime the hour.,3173,1,2100,66,target
BHVZCTHPUFZ0N1W5CADAFXITUU571U,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,kangaroo,The kangaroo Jumped over the fence,1364,2,1671,69,target
GQHOJU84C5E7XHQX53Q1ALMUK5FP9C,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,skunk,The skunk made an awful smell,2030,2,2801,68,target
1HSYDORWDODNH6WX827ZEQGU65A0KE,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,cat,A cat lays in the sun and sleeps all day.,63,2,6967,72,target
7X0BLJYFS372ST9D7B66AOL3UWMSHC,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,light bulb,The light bulbs crashed to the floor.,2853,2,2851,73,target
EYW58ARK16BKDSNTDTDTD0BBW8K522,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,elephant,The elephant is in the water.,387,2,1767,70,target
RPH5W6U5U53YOIZIT4Q4ZKVF8DSSY5,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,penguin,The penguins waddled.,1040,2,2323,71,target
HY89XO79REYKEUPQ3EL5M5F6E5QYC0,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,pigeon,A pigeon STOOD ON THE ROOF. ,3118,2,1587,76,target
O283386NU2HQII0I2DF3W3PC7I4QKA,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,owl,An owl lived in the oak tree in the back yard.,220,2,2055,77,target
IQ07U52V0OZNRMFJD6PIHCKJAJMQJ6,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,butterfly,A butterfly fluttered across the blue sky.,1978,2,1880,74,target
824Z4GGANI5D9KT1MMRQWG71P97UDG,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,fox,Foxes ran from the hunters.,187,2,2551,75,target
2U0Z5B118PCNL64WQW2RLR486ZGDAM,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,cat,The cats meowed.,1832,2,1911,78,target
XVIBO626DU5ZQX2FY0CQM7QODVKXDP,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,bed,Beds were brought and the children had somewhere nice to sleep during the storm.,2615,2,5435,79,target
6UCD5E9HD8WFL3QRHMWE6U0Z7PAFFS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,toilet,The toilets flushed automatically.,3168,2,2484,47,target
TJH93JUPOUWNXGGH42P781IQYY5ZNI,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,peacock,The peacock PROUDLY SHOWED ITS COLORS. ,3139,2,2160,46,target
C1NL0PFEP367GZJQEYOU0JC6LEQWO1,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,gorilla,Gorillas take care of their young like humans.,948,1,2503,45,target
VFHRTRPQX8ZDG393Q8E2J1851YSD4Z,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,towel,Towels are a must for any home,1680,1,2459,44,target
YD135RJX1M02237MZGDSB9GUIDA16Y,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,guitar,Guitars are the most popular instrument of country artists.,48,1,2127,43,target
ZMO6YRSE2TL6NJD8I69V4BP8OBZZ5A,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,elephant,Elephants like to trumpet when they are happy.,3598,1,2175,42,target
3CPPPVAPVST1T06M14AFU5IPQKC8U3,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,panda,Pandas chewed bamboo in their cages at the zoo.,2042,2,2631,41,target
CJ91P8UKMNYBENRF5OLQ9T922M8BIH,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,penguin,A penguin is a cute creature.,2301,1,2023,40,target
3810I7J52A2XE07GQI20QR9VU6ZSTK,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,bed,The bed is comfortable,3673,2,2003,49,target
H22PCKVZ2HDDQP4VB59W59AXAW33A5,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,lion,Lions eat meat.,1254,1,2999,48,target
NAN0BXUFLMEWYSEFJTV8OPSEQUK45Z,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,fence,A fence is white.,3835,2,1900,58,target
2B4R572N1OM5C9UEAXNR9HNYEB3RX3,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,skunk,Skunks are cute but stinky.,3776,1,2024,59,target
SBBOI9789EPQ869X4M1BT1L36FNZ4N,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,peacock,Peacocks are brightly colored,4254,1,2031,50,target
ZOXS292ZQWWRIZ3T91SQF5MHWRHVVS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,boat,The boats are in the harbor.,2901,2,2803,51,target
5545IZNFO1DC9DTJKSB184CZUV1RM2,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,clock,The clock chimed away,3272,2,2287,52,target
C0W4V7Y9BUQH0VMTPCFA0F9KL38SJ3,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,turtle,The turtles Have shells on their backs,1378,2,4357,53,target
0KC3Z9S2XC39CTBV9UU10FH144B729,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,computer,The computer just stopped working.,2297,2,2923,54,target
W9Q53XIAFP8DBEF2M6N7WD8RJYYV96,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,computer,Computers are getting smaller.,2881,1,2055,55,target
VAL6XR6P3WY8BBZI0HGPQATK5S1HTB,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,car,The cars were all convertibles.,3849,2,1987,56,target
D3N2GQQRW0B4M96978VVI7KX0P03SA,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,pig,The pigs squealed in the mud.,655,2,1835,57,target
0F3JV0F8TUT1JMAM5JKI44KBH7GPEE,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,kite,The kites dance in the wind.,3651,2,2443,29,target
8QVYD7Y21O6X31SY7NR3NGJ3XOUGRH,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,pigeon,The pigeons eat seeds.,608,2,4603,28,target
U4LYAQX8X9AJSPPE0PJTWBEJOTU3YG,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,kite,A kite was flying high above the sand dune.,1745,2,2248,25,target
QVQE767EOXQWZRRFMHDS1KLEUKEQPW,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,guitar,The guitar was out of tune.,2710,2,2560,24,target
Q1W8HXUNTMVIPZRUD495DOL4CS351C,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,cow,Cows go MOO!,2155,1,1883,27,target
FGNPOL8UV0D3TGG06NTXNIITBMTTXS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,kangaroo,Kangaroos are marsupials.,202,1,2775,26,target
TQQL2Y44GC7O1RXYBXI5RLN05QGH2A,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,television,Televisions show enetertainment,3348,1,2847,21,target
K7X1M9HRSJLX5SE4ALRGD5BCQ6WR57,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,dolphin,A dolphin got caught in our fishing nets.,1277,2,2220,20,target
BNP1DOT3L1KA636140SOMSP34OC3MO,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,butterfly,The butterflies migrated many miles.,3773,2,3259,23,target
VJOSR1YL8A39YF3CLQ8SZ8900X8GQQ,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,indefinite,cheetah,Cheetahs are dangerous animals.,1915,1,2311,22,target
BL2RVASN0TVSLHIDX0DOAITSEBBXMI,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,cow,The cow is mooing.,3808,2,1971,100,target
13C4LR7CKACHQYIIKEGTO4NUPCR9DU,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,fox,The fox crossed under the fence.,3484,2,2788,6,target
Y744H040LS1SOT30YAWAYE3L212SQX,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,dolphin,The dolphins are always a popular attraction.,1478,2,3491,7,target
ZGZ50QRC0ICIVABVGBFNGZCYUW747Q,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,zebra,The zebra is not extinct.,1478,1,4086,4,example
B2BZVFMYWQ4SMEQCJX8YECAJQBRDXR,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,gorilla,The gorilla is an amazing jungle animal.,3222,1,2857,5,target
WVPFD1HBC3YR66P546O9QOEDEHO5HS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,indefinite,sword,Swords are weapons.,3222,1,4610,2,example
KUWRDIT30QYI0ZNKGZHX4A7IGOHG58,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,bus,The buses were blocking traffic.,3222,2,3532,3,example
BD39X9QN0KAQZOL96PX5P3J4ASUKQD,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,mouse,A mouse lives in my house.,3222,2,5199,1,example
IUUI106BZ3JJB8AI17NL5CAPWKOLOO,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,lamp,A lamp  or a torch are the most common light sources for dungeoneering.,3195,1,3233,8,target
99TVQYSR27SNL9HMJ3DOP72KTFXDSJ,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,chair,A chair is available if you need a seat.,1307,2,3579,9,target
D9HBTP3YTVSJEZZN6NBOBV6XFLMGNS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,piano,The piano needed tuning,336,2,1828,38,target
EAOFWUHI4F74I4L7X7P950UIPGAEVU,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,indefinite,pig,A pig was wallowing in the mud.,4124,2,2177,39,target
U8ZPX8WQD6XOLCA8U256RV7X2XHAEB,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,definite,knife,The knife snapped the moment it pierced the skin of the sweet potato.,4022,2,3463,36,target
VEOFT6TDD3NNBGFVNZ09KWYNH2QCQM,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,trumpet,A trumpet is very loud.,439,2,2672,37,target
J1BRVW730EB0VTBV6MJFE12I3H2V3H,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,football,The footballs were flat.,4305,2,2091,34,target
OG9DUAC39FFU4LN50HP17Z6QB63X7W,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,plural,definite,fence,"The fences were blue, having recently been painted.",3542,2,2339,35,target
IQ5OHTRFTWSZ5YWYAUWS34Q9DLJRG7,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,inanimate,singular,indefinite,car,A car needs gas,380,1,1981,32,target
6KJEIFWTGXJBNSQ9UTE1VV42PNZUMX,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,plural,definite,shark,The sharks swam frantically.,2547,2,3135,33,target
0DT0HN1PGQVL82YBRM05I2BMCDZQPS,Sat Apr 25 14:27:30 PDT 2015,"""English""",1,animate,singular,definite,panda,The panda is a mammal.,2416,1,1920,30,target
